timestamp,staff_id,department,shift_block,shift,duty_status,availability,current_load,max_operational_load,incoming_demand_1h,icu_demand,emergency_demand,department_pressure,bed_occupancy,hour_of_day,is_weekend,target_load_1h,target_load_2h,duty_status_on,availability_free,specialty_match
2026-06-01 01:00:00+00:00,NUR-203,Cardiology,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,4,4,2.7,68.433,27.373,85.462,80.74,1,0,4.1,4.081,1,1,0
2026-06-01 01:00:00+00:00,NUR-205,Surgery,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,5,4,2.7,68.433,27.373,96.39,80.74,1,0,4.695,4.434,1,1,0
2026-06-01 01:00:00+00:00,NUR-207,Paediatrics,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,3,4,2.7,68.433,27.373,65.661,80.74,1,0,3.282,3.155,1,1,0
2026-06-01 01:00:00+00:00,NUR-209,General Ward,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,5,4,2.7,68.433,27.373,88.658,80.74,1,0,4.579,5.204,1,1,0
2026-06-01 01:00:00+00:00,NUR-211,Internal Medicine,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,5,4,2.7,68.433,27.373,89.503,80.74,1,0,5.009,5.557,1,1,0
2026-06-01 01:00:00+00:00,NUR-213,Critical Care,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,3,4,2.7,68.433,27.373,63.993,80.74,1,0,3.557,3.824,1,1,0
2026-06-01 01:00:00+00:00,NUR-215,Orthopaedics,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,6,4,2.7,68.433,27.373,90.602,80.74,1,0,5.109,5.438,1,1,0
2026-06-01 01:00:00+00:00,NUR-217,Neurology,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,4,4,2.7,68.433,27.373,82.185,80.74,1,0,3.85,3.079,1,1,0
2026-06-01 01:00:00+00:00,NUR-219,Emergency Medicine,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,3,4,2.7,68.433,27.373,51.106,80.74,1,0,3.295,3.392,1,1,1
2026-06-01 01:00:00+00:00,NUR-221,Cardiology,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,4,4,2.7,68.433,27.373,89.117,80.74,1,0,4.449,4.127,1,1,0
2026-06-01 01:00:00+00:00,NUR-223,Surgery,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,6,4,2.7,68.433,27.373,95.906,80.74,1,0,5.323,5.632,1,1,0
2026-06-01 01:00:00+00:00,NUR-225,Paediatrics,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,2,4,2.7,68.433,27.373,64.673,80.74,1,0,2.418,3.081,1,1,0
2026-06-01 01:00:00+00:00,NUR-252,Paediatrics,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,3,4,2.7,68.433,27.373,64.776,80.74,1,0,3.157,3.33,1,1,0
2026-06-01 01:00:00+00:00,NUR-254,General Ward,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,6,4,2.7,68.433,27.373,88.118,80.74,1,0,5.173,4.785,1,1,0
2026-06-01 01:00:00+00:00,NUR-256,Internal Medicine,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,4,4,2.7,68.433,27.373,86.893,80.74,1,0,4.537,4.583,1,1,0
2026-06-01 01:00:00+00:00,NUR-258,Critical Care,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,3,4,2.7,68.433,27.373,69.409,80.74,1,0,3.74,3.69,1,1,0
2026-06-01 01:00:00+00:00,NUR-260,Orthopaedics,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,4,4,2.7,68.433,27.373,97.276,80.74,1,0,4.462,4.712,1,1,0
2026-06-01 01:00:00+00:00,NUR-262,Neurology,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,4,4,2.7,68.433,27.373,84.527,80.74,1,0,4.567,4.917,1,1,0
2026-06-01 01:00:00+00:00,NUR-264,Emergency Medicine,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,2,4,2.7,68.433,27.373,48.372,80.74,1,0,2.158,1.354,1,1,1
2026-06-01 01:00:00+00:00,NUR-266,Cardiology,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,5,4,2.7,68.433,27.373,90.118,80.74,1,0,4.745,4.738,1,1,0
2026-06-01 01:00:00+00:00,NUR-268,Surgery,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,5,4,2.7,68.433,27.373,93.121,80.74,1,0,5.087,5.195,1,1,0
2026-06-01 01:00:00+00:00,NUR-270,Paediatrics,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,3,4,2.7,68.433,27.373,62.899,80.74,1,0,3.028,3.406,1,1,0
2026-06-01 01:00:00+00:00,NUR-272,General Ward,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,5,4,2.7,68.433,27.373,86.177,80.74,1,0,5.04,4.982,1,1,0
2026-06-01 02:00:00+00:00,NUR-201,Emergency Medicine,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,1,4,0.9,67.231,26.892,47.537,79.499,2,0,1.386,1.309,1,1,1
2026-06-01 02:00:00+00:00,NUR-203,Cardiology,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,5,4,0.9,67.231,26.892,90.658,79.499,2,0,4.737,4.837,1,1,0
2026-06-01 02:00:00+00:00,NUR-205,Surgery,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,5,4,0.9,67.231,26.892,93.56,79.499,2,0,5.017,4.818,1,1,0
2026-06-01 02:00:00+00:00,NUR-207,Paediatrics,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,4,4,0.9,67.231,26.892,68.66,79.499,2,0,3.869,4.166,1,1,0
2026-06-01 02:00:00+00:00,NUR-209,General Ward,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,6,4,0.9,67.231,26.892,85.391,79.499,2,0,5.026,4.801,1,1,0
2026-06-01 02:00:00+00:00,NUR-211,Internal Medicine,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,4,4,0.9,67.231,26.892,88.701,79.499,2,0,3.821,4.16,1,1,0
2026-06-01 02:00:00+00:00,NUR-213,Critical Care,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,2,4,0.9,67.231,26.892,69.072,79.499,2,0,2.638,2.948,1,1,0
2026-06-01 02:00:00+00:00,NUR-215,Orthopaedics,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,3,4,0.9,67.231,26.892,85.736,79.499,2,0,3.582,3.507,1,1,0
2026-06-01 02:00:00+00:00,NUR-217,Neurology,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,4,4,0.9,67.231,26.892,81.771,79.499,2,0,3.764,2.699,1,1,0
2026-06-01 02:00:00+00:00,NUR-219,Emergency Medicine,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,3,4,0.9,67.231,26.892,50.259,79.499,2,0,1.871,1.306,1,1,1
2026-06-01 02:00:00+00:00,NUR-221,Cardiology,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,5,4,0.9,67.231,26.892,85.863,79.499,2,0,4.581,4.501,1,1,0
2026-06-01 02:00:00+00:00,NUR-223,Surgery,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,3,4,0.9,67.231,26.892,89.896,79.499,2,0,3.384,3.29,1,1,0
2026-06-01 02:00:00+00:00,NUR-225,Paediatrics,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,1,4,0.9,67.231,26.892,61.917,79.499,2,0,1.871,0.98,1,1,0
2026-06-01 02:00:00+00:00,NUR-252,Paediatrics,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,3,4,0.9,67.231,26.892,63.061,79.499,2,0,2.745,3.341,1,1,0
2026-06-01 02:00:00+00:00,NUR-254,General Ward,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,4,4,0.9,67.231,26.892,84.64,79.499,2,0,3.57,3.636,1,1,0
2026-06-01 02:00:00+00:00,NUR-256,Internal Medicine,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,4,4,0.9,67.231,26.892,89.164,79.499,2,0,4.099,4.036,1,1,0
2026-06-01 02:00:00+00:00,NUR-258,Critical Care,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,4,4,0.9,67.231,26.892,65.733,79.499,2,0,2.795,3.244,1,1,0
2026-06-01 02:00:00+00:00,NUR-260,Orthopaedics,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,4,4,0.9,67.231,26.892,87.21,79.499,2,0,4.068,3.687,1,1,0
2026-06-01 02:00:00+00:00,NUR-262,Neurology,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,6,4,0.9,67.231,26.892,82.178,79.499,2,0,4.956,4.926,1,1,0
2026-06-01 02:00:00+00:00,NUR-264,Emergency Medicine,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,3,4,0.9,67.231,26.892,49.004,79.499,2,0,2.264,1.763,1,1,1
2026-06-01 02:00:00+00:00,NUR-266,Cardiology,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,4,4,0.9,67.231,26.892,85.677,79.499,2,0,4.334,4.272,1,1,0
2026-06-01 02:00:00+00:00,NUR-268,Surgery,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,4,4,0.9,67.231,26.892,92.702,79.499,2,0,4.342,4.277,1,1,0
2026-06-01 02:00:00+00:00,NUR-270,Paediatrics,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,3,4,0.9,67.231,26.892,64.279,79.499,2,0,2.659,3.451,1,1,0
2026-06-01 02:00:00+00:00,NUR-272,General Ward,NIGHT,08:00 PM – 08:00 AM,LEAVE,Unavailable,5,4,0.9,67.231,26.892,81.082,79.499,2,0,4.621,4.738,0,0,0
2026-06-01 03:00:00+00:00,NUR-201,Emergency Medicine,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,3,4,1.35,66.459,26.584,52.783,78.524,3,0,3.128,3.212,1,1,1
2026-06-01 03:00:00+00:00,NUR-203,Cardiology,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,5,4,1.35,66.459,26.584,88.317,78.524,3,0,4.385,4.558,1,1,0
2026-06-01 03:00:00+00:00,NUR-205,Surgery,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,3,4,1.35,66.459,26.584,58.262,78.524,3,0,3.002,2.874,1,1,0
2026-06-01 03:00:00+00:00,NUR-207,Paediatrics,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,5,4,1.35,66.459,26.584,66.594,78.524,3,0,4.137,4.039,1,1,0
2026-06-01 03:00:00+00:00,NUR-209,General Ward,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,6,4,1.35,66.459,26.584,87.169,78.524,3,0,4.65,4.331,1,1,0
2026-06-01 03:00:00+00:00,NUR-211,Internal Medicine,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,5,4,1.35,66.459,26.584,86.313,78.524,3,0,4.963,4.429,1,1,0
2026-06-01 03:00:00+00:00,NUR-213,Critical Care,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,2,4,1.35,66.459,26.584,68.736,78.524,3,0,2.336,2.886,1,1,0
2026-06-01 03:00:00+00:00,NUR-215,Orthopaedics,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,3,4,1.35,66.459,26.584,60.916,78.524,3,0,3.436,3.249,1,1,0
2026-06-01 03:00:00+00:00,NUR-217,Neurology,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,3,4,1.35,66.459,26.584,81.793,78.524,3,0,3.15,2.957,1,1,0
2026-06-01 03:00:00+00:00,NUR-219,Emergency Medicine,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,3,4,1.35,66.459,26.584,47.911,78.524,3,0,2.601,1.854,1,1,1
2026-06-01 03:00:00+00:00,NUR-221,Cardiology,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,4,4,1.35,66.459,26.584,87.6,78.524,3,0,3.734,3.801,1,1,0
2026-06-01 03:00:00+00:00,NUR-223,Surgery,NIGHT,08:00 PM – 08:00 AM,LEAVE,Unavailable,4,4,1.35,66.459,26.584,54.463,78.524,3,0,3.849,4.599,0,0,0
2026-06-01 03:00:00+00:00,NUR-225,Paediatrics,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,3,4,1.35,66.459,26.584,62.941,78.524,3,0,2.752,2.861,1,1,0
2026-06-01 03:00:00+00:00,NUR-252,Paediatrics,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,5,4,1.35,66.459,26.584,62.767,78.524,3,0,4.543,4.578,1,1,0
2026-06-01 03:00:00+00:00,NUR-254,General Ward,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,4,4,1.35,66.459,26.584,80.083,78.524,3,0,4.365,4.087,1,1,0
2026-06-01 03:00:00+00:00,NUR-256,Internal Medicine,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,5,4,1.35,66.459,26.584,86.757,78.524,3,0,4.456,4.324,1,1,0
2026-06-01 03:00:00+00:00,NUR-258,Critical Care,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,3,4,1.35,66.459,26.584,66.909,78.524,3,0,3.207,3.105,1,1,0
2026-06-01 03:00:00+00:00,NUR-260,Orthopaedics,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,4,4,1.35,66.459,26.584,59.748,78.524,3,0,3.891,3.725,1,1,0
2026-06-01 03:00:00+00:00,NUR-262,Neurology,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,2,4,1.35,66.459,26.584,79.014,78.524,3,0,2.434,2.237,1,1,0
2026-06-01 03:00:00+00:00,NUR-264,Emergency Medicine,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,3,4,1.35,66.459,26.584,51.17,78.524,3,0,2.484,2.368,1,1,1
2026-06-01 03:00:00+00:00,NUR-266,Cardiology,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,6,4,1.35,66.459,26.584,93.589,78.524,3,0,5.394,5.496,1,1,0
2026-06-01 03:00:00+00:00,NUR-268,Surgery,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,3,4,1.35,66.459,26.584,54.583,78.524,3,0,2.963,3.113,1,1,0
2026-06-01 03:00:00+00:00,NUR-270,Paediatrics,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,4,4,1.35,66.459,26.584,63.304,78.524,3,0,3.636,3.306,1,1,0
2026-06-01 03:00:00+00:00,NUR-272,General Ward,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,5,4,1.35,66.459,26.584,83.323,78.524,3,0,4.635,4.809,1,1,0
2026-06-01 04:00:00+00:00,NUR-201,Emergency Medicine,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,2,4,0.45,65.27,26.108,52.134,77.353,4,0,1.883,1.732,1,1,1
2026-06-01 04:00:00+00:00,NUR-203,Cardiology,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,5,4,0.45,65.27,26.108,85.287,77.353,4,0,4.455,4.668,1,1,0
2026-06-01 04:00:00+00:00,NUR-205,Surgery,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,2,4,0.45,65.27,26.108,48.615,77.353,4,0,2.221,1.837,1,1,0
2026-06-01 04:00:00+00:00,NUR-207,Paediatrics,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,3,4,0.45,65.27,26.108,58.183,77.353,4,0,3.178,3.772,1,1,0
2026-06-01 04:00:00+00:00,NUR-209,General Ward,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,3,4,0.45,65.27,26.108,83.368,77.353,4,0,3.282,3.041,1,1,0
2026-06-01 04:00:00+00:00,NUR-211,Internal Medicine,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,5,4,0.45,65.27,26.108,82.329,77.353,4,0,4.572,3.887,1,1,0
2026-06-01 04:00:00+00:00,NUR-213,Critical Care,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,2,4,0.45,65.27,26.108,63.76,77.353,4,0,2.561,2.45,1,1,0
2026-06-01 04:00:00+00:00,NUR-215,Orthopaedics,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,2,4,0.45,65.27,26.108,47.029,77.353,4,0,2.338,2.817,1,1,0
2026-06-01 04:00:00+00:00,NUR-217,Neurology,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,5,4,0.45,65.27,26.108,81.979,77.353,4,0,4.043,4.454,1,1,0
2026-06-01 04:00:00+00:00,NUR-219,Emergency Medicine,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,4,4,0.45,65.27,26.108,47.122,77.353,4,0,2.793,2.909,1,1,1
2026-06-01 04:00:00+00:00,NUR-221,Cardiology,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,5,4,0.45,65.27,26.108,91.671,77.353,4,0,4.706,4.474,1,1,0
2026-06-01 04:00:00+00:00,NUR-223,Surgery,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,1,4,0.45,65.27,26.108,42.163,77.353,4,0,1.815,2.019,1,1,0
2026-06-01 04:00:00+00:00,NUR-225,Paediatrics,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,3,4,0.45,65.27,26.108,65.648,77.353,4,0,2.828,3.172,1,1,0
2026-06-01 04:00:00+00:00,NUR-252,Paediatrics,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,3,4,0.45,65.27,26.108,61.237,77.353,4,0,2.921,3.032,1,1,0
2026-06-01 04:00:00+00:00,NUR-254,General Ward,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,3,4,0.45,65.27,26.108,82.031,77.353,4,0,3.411,2.597,1,1,0
2026-06-01 04:00:00+00:00,NUR-256,Internal Medicine,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,4,4,0.45,65.27,26.108,87.462,77.353,4,0,4.195,4.105,1,1,0
2026-06-01 04:00:00+00:00,NUR-258,Critical Care,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,6,4,0.45,65.27,26.108,61.949,77.353,4,0,4.41,4.396,1,1,0
2026-06-01 04:00:00+00:00,NUR-260,Orthopaedics,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,2,4,0.45,65.27,26.108,46.859,77.353,4,0,2.037,1.173,1,1,0
2026-06-01 04:00:00+00:00,NUR-262,Neurology,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,5,4,0.45,65.27,26.108,84.29,77.353,4,0,3.819,3.285,1,1,0
2026-06-01 04:00:00+00:00,NUR-264,Emergency Medicine,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,4,4,0.45,65.27,26.108,51.52,77.353,4,0,2.927,3.363,1,1,1
2026-06-01 04:00:00+00:00,NUR-266,Cardiology,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,3,4,0.45,65.27,26.108,85.239,77.353,4,0,3.308,3.875,1,1,0
2026-06-01 04:00:00+00:00,NUR-268,Surgery,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,3,4,0.45,65.27,26.108,44.641,77.353,4,0,2.875,3.496,1,1,0
2026-06-01 04:00:00+00:00,NUR-270,Paediatrics,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,5,4,0.45,65.27,26.108,62.634,77.353,4,0,4.157,4.578,1,1,0
2026-06-01 04:00:00+00:00,NUR-272,General Ward,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,3,4,0.45,65.27,26.108,81.637,77.353,4,0,3.166,2.987,1,1,0
2026-06-01 05:00:00+00:00,NUR-201,Emergency Medicine,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,3,4,0.9,62.444,24.978,46.667,76.533,5,0,2.095,1.749,1,1,1
2026-06-01 05:00:00+00:00,NUR-203,Cardiology,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,5,4,0.9,62.444,24.978,88.046,76.533,5,0,4.267,3.722,1,1,0
2026-06-01 05:00:00+00:00,NUR-205,Surgery,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,1,4,0.9,62.444,24.978,61.193,76.533,5,0,1.349,1.51,1,1,0
2026-06-01 05:00:00+00:00,NUR-207,Paediatrics,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,3,4,0.9,62.444,24.978,59.636,76.533,5,0,2.557,2.471,1,1,0
2026-06-01 05:00:00+00:00,NUR-209,General Ward,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,5,4,0.9,62.444,24.978,79.786,76.533,5,0,4.866,4.388,1,1,0
2026-06-01 05:00:00+00:00,NUR-211,Internal Medicine,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,4,4,0.9,62.444,24.978,84.659,76.533,5,0,4.061,3.91,1,1,0
2026-06-01 05:00:00+00:00,NUR-213,Critical Care,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,4,4,0.9,62.444,24.978,60.792,76.533,5,0,3.389,3.576,1,1,0
2026-06-01 05:00:00+00:00,NUR-215,Orthopaedics,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,2,4,0.9,62.444,24.978,61.727,76.533,5,0,2.539,2.872,1,1,0
2026-06-01 05:00:00+00:00,NUR-217,Neurology,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,4,4,0.9,62.444,24.978,76.478,76.533,5,0,3.756,3.828,1,1,0
2026-06-01 05:00:00+00:00,NUR-219,Emergency Medicine,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,3,4,0.9,62.444,24.978,53.233,76.533,5,0,2.755,2.943,1,1,1
2026-06-01 05:00:00+00:00,NUR-221,Cardiology,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,5,4,0.9,62.444,24.978,89.24,76.533,5,0,4.843,5.131,1,1,0
2026-06-01 05:00:00+00:00,NUR-223,Surgery,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,3,4,0.9,62.444,24.978,56.872,76.533,5,0,2.243,1.997,1,1,0
