step,timestamp,hour_of_day,day_of_week,hour_sin,hour_cos,dow_sin,dow_cos,is_weekend,is_holiday,shift_block,arrivals_15m,arrivals_30m,arrivals_1h,arrivals_3h,arrivals_6h,arrivals_24h,current_queue,critical_queue,priority_mix_critical,admissions_rate_1h,discharge_rate_1h,occupied_beds,occupied_icu,bed_occupancy,icu_occupancy,available_beds,available_icu,available_doctors,available_nurses,doctor_utilisation,nurse_utilisation,ventilators_in_use,monitors_in_use,available_equipment,reserved_equipment,equipment_utilisation,ot_backlog,ot_utilisation,emergency_resource_pressure,surge_active,surge_kind,waiting_minutes_mean,pressure_index,queue_change_15m,queue_change_30m,queue_change_1h,rolling_queue_mean,rolling_queue_max,arrival_rate_trend,ot_backlog_change_1h,queue_backlog_pressure,target_arrivals_1h,target_queue_1h,target_icu_occupancy_1h,target_bed_occupancy_1h,target_doctor_utilisation_1h,target_nurse_utilisation_1h,target_equipment_utilisation_1h,target_ot_utilisation_1h,target_emergency_resource_pressure_1h,target_arrivals_2h,target_queue_2h,target_icu_occupancy_2h,target_bed_occupancy_2h,target_doctor_utilisation_2h,target_nurse_utilisation_2h,target_equipment_utilisation_2h,target_ot_utilisation_2h,target_emergency_resource_pressure_2h,target_admissions_6h,target_discharges_6h,target_icu_occupancy_6h,target_bed_occupancy_6h,target_ot_backlog_6h,pressure_label
10,2026-06-01 02:30:00+00:00,2,0,0.5,0.866025,0.0,1.0,False,False,NIGHT,1.0,3.0,5.0,10.0,10.0,10.0,0.0,0.0,0.0,1.68,2.71,78.45,6.45,78.45,64.506,21.55,3.55,6.27,17.99,100.0,99.085,5.95,3.7,17.35,1.74,35.741,2.33,72.225,25.803,False,,0.0,63.767,0.0,0.0,0.0,0.196,2.16,2.0,-1.12,0.582,5.0,0.0,64.217,78.31,100.0,98.909,34.306,59.458,25.687,8.0,0.0,64.631,78.437,100.0,99.07,35.734,23.333,25.852,1.68,1.5,72.934,81.015,0.0,NORMAL
11,2026-06-01 02:45:00+00:00,2,0,0.5,0.866025,0.0,1.0,False,False,NIGHT,0.0,1.0,4.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.633,78.39,6.36,78.386,63.563,21.61,3.64,6.03,17.47,100.0,100.0,5.8,3.66,17.54,1.7,35.037,1.85,41.833,25.425,False,,0.0,60.876,0.0,0.0,0.0,0.18,2.16,1.0,-1.28,0.462,4.0,0.0,64.708,78.293,100.0,98.887,36.711,56.267,25.883,9.0,0.0,64.754,78.522,100.0,99.177,35.878,48.933,25.902,1.68,1.74,73.044,80.989,0.0,NORMAL
12,2026-06-01 03:00:00+00:00,3,0,0.707107,0.707107,0.0,1.0,False,False,NIGHT,3.0,3.0,6.0,12.0,13.0,13.0,0.0,0.0,0.0,5.04,1.799,79.06,6.5,79.056,64.959,20.94,3.5,6.13,17.68,100.0,100.0,5.65,3.64,17.71,1.67,34.414,1.85,100.0,25.984,False,,0.0,66.481,0.0,0.0,0.0,0.166,2.16,4.0,-0.96,0.462,4.0,0.0,64.116,78.491,100.0,99.138,36.441,53.075,25.646,9.0,0.0,65.583,78.752,100.0,100.0,38.35,74.533,26.233,1.68,2.4,72.539,80.86,0.0,NORMAL
13,2026-06-01 03:15:00+00:00,3,0,0.707107,0.707107,0.0,1.0,False,False,NIGHT,0.0,3.0,4.0,11.0,13.0,13.0,0.0,0.0,0.0,0.0,1.619,78.68,6.47,78.675,64.723,21.32,3.53,6.27,17.99,100.0,99.371,5.59,3.63,17.78,1.66,34.133,1.37,37.05,25.889,False,,0.0,60.584,0.0,0.0,0.0,0.154,2.16,0.0,-1.28,0.342,5.0,0.0,64.631,78.886,100.0,99.637,36.444,77.083,25.852,8.0,0.0,66.751,78.817,100.0,100.0,38.203,74.533,26.7,0.0,3.254,71.374,80.163,0.0,NORMAL
14,2026-06-01 03:30:00+00:00,3,0,0.707107,0.707107,0.0,1.0,False,False,NIGHT,1.0,1.0,4.0,12.0,14.0,14.0,0.0,0.0,0.0,1.68,3.343,78.31,6.42,78.31,64.217,21.69,3.58,6.27,17.99,100.0,98.909,5.66,3.61,17.74,1.67,34.306,1.05,59.458,25.687,False,,0.0,62.379,0.0,0.0,0.0,0.144,2.16,-1.0,-1.28,0.262,5.0,0.0,64.631,78.437,100.0,99.07,35.734,23.333,25.852,9.0,0.0,67.09,78.789,100.0,100.0,38.193,48.933,26.836,1.68,2.001,71.613,80.059,0.0,NORMAL
15,2026-06-01 03:45:00+00:00,3,0,0.707107,0.707107,0.0,1.0,False,False,NIGHT,1.0,2.0,5.0,12.0,15.0,15.0,0.0,0.0,0.0,1.68,1.553,78.29,6.47,78.293,64.708,21.71,3.53,6.27,17.99,100.0,98.887,6.31,3.6,17.09,1.78,36.711,0.73,56.267,25.883,False,,0.0,62.401,0.0,0.0,0.0,0.135,2.16,1.0,-1.12,0.182,6.0,0.0,64.754,78.522,100.0,99.177,35.878,48.933,25.902,8.0,0.0,66.234,78.998,100.0,99.779,37.748,48.933,26.494,1.68,1.291,70.551,80.262,0.0,NORMAL
16,2026-06-01 04:00:00+00:00,4,0,0.866025,0.5,0.0,1.0,False,False,NIGHT,1.0,2.0,3.0,11.0,16.0,16.0,0.0,0.0,0.0,1.68,1.123,78.49,6.41,78.491,64.116,21.51,3.59,6.27,17.99,100.0,99.138,6.26,3.58,17.16,1.77,36.441,0.41,53.075,25.646,False,,0.0,62.044,0.0,0.0,0.0,0.0,0.0,-3.0,-1.44,0.102,6.0,0.0,65.583,78.752,100.0,100.0,38.35,74.533,26.233,9.0,0.0,66.948,79.064,69.528,65.547,37.495,48.933,26.779,1.68,2.671,70.675,80.002,0.0,NORMAL
17,2026-06-01 04:15:00+00:00,4,0,0.866025,0.5,0.0,1.0,False,False,NIGHT,2.0,3.0,5.0,13.0,18.0,18.0,0.0,0.0,0.0,3.36,1.575,78.89,6.46,78.886,64.631,21.11,3.54,6.27,17.99,100.0,99.637,6.26,3.58,17.16,1.77,36.444,0.25,77.083,25.852,False,,0.0,64.455,0.0,0.0,0.0,0.0,0.0,1.0,-1.12,0.062,5.0,0.0,66.751,78.817,100.0,100.0,38.203,74.533,26.7,13.0,0.0,65.445,78.885,82.568,77.262,37.99,23.333,26.178,5.04,4.059,72.687,80.046,0.0,NORMAL
18,2026-06-01 04:30:00+00:00,4,0,0.866025,0.5,0.0,1.0,False,False,NIGHT,0.0,2.0,4.0,13.0,18.0,18.0,0.0,0.0,0.0,0.0,1.796,78.44,6.46,78.437,64.631,21.56,3.54,6.27,17.99,100.0,99.07,6.08,3.57,17.35,1.74,35.734,0.0,23.333,25.852,False,,0.0,59.387,0.0,0.0,0.0,0.0,0.0,0.0,-1.05,0.0,3.0,0.0,67.09,78.789,100.0,100.0,38.193,48.933,26.836,15.0,0.0,66.159,78.571,69.094,65.138,38.52,48.933,26.464,1.68,1.678,72.955,80.02,0.0,NORMAL
19,2026-06-01 04:45:00+00:00,4,0,0.866025,0.5,0.0,1.0,False,False,NIGHT,1.0,1.0,4.0,13.0,19.0,19.0,0.0,0.0,0.0,1.68,1.292,78.52,6.48,78.522,64.754,21.48,3.52,6.27,17.99,100.0,99.177,6.12,3.57,17.31,1.74,35.878,0.0,48.933,25.902,False,,0.0,61.76,0.0,0.0,0.0,0.0,0.0,-1.0,-0.73,0.0,3.0,0.0,66.234,78.998,100.0,99.779,37.748,48.933,26.494,15.0,0.0,66.549,78.737,82.268,76.987,39.311,48.933,26.619,5.04,3.951,74.556,80.132,0.0,NORMAL
20,2026-06-01 05:00:00+00:00,5,0,0.965926,0.258819,0.0,1.0,False,False,NIGHT,2.0,3.0,5.0,14.0,21.0,21.0,0.0,0.0,0.0,3.36,2.109,78.75,6.56,78.752,65.583,21.25,3.44,5.64,16.62,100.0,100.0,6.78,3.58,16.65,1.86,38.35,0.0,74.533,26.233,False,,0.0,64.602,0.0,0.0,0.0,0.0,0.0,2.0,-0.41,0.0,3.0,0.0,66.948,79.064,69.528,65.547,37.495,48.933,26.779,15.0,0.0,67.263,78.662,78.265,73.403,40.627,48.933,26.905,3.36,1.772,74.85,80.5,0.0,NORMAL
21,2026-06-01 05:15:00+00:00,5,0,0.965926,0.258819,0.0,1.0,False,False,NIGHT,2.0,4.0,5.0,14.0,23.0,23.0,0.0,0.0,0.0,3.36,2.633,78.82,6.68,78.817,66.751,21.18,3.32,5.74,16.83,100.0,100.0,6.72,3.6,16.69,1.86,38.203,0.0,74.533,26.7,False,,0.0,64.836,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,3.0,0.0,65.445,78.885,82.568,77.262,37.99,23.333,26.178,15.0,0.0,68.972,79.071,69.534,65.553,40.273,100.0,27.589,1.68,1.592,74.915,80.515,0.0,NORMAL
22,2026-06-01 05:30:00+00:00,5,0,0.965926,0.258819,0.0,1.0,False,False,NIGHT,1.0,3.0,6.0,14.0,24.0,24.0,0.0,0.0,0.0,1.68,1.655,78.79,6.71,78.789,67.09,21.21,3.29,5.44,16.18,100.0,100.0,6.7,3.62,16.69,1.86,38.193,0.0,48.933,26.836,False,,0.0,62.593,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,66.159,78.571,69.094,65.138,38.52,48.933,26.464,12.0,0.0,68.497,78.948,85.249,79.653,39.986,23.333,27.399,1.68,1.475,74.85,80.573,0.0,NORMAL
23,2026-06-01 05:45:00+00:00,5,0,0.965926,0.258819,0.0,1.0,False,False,NIGHT,1.0,2.0,6.0,15.0,25.0,25.0,0.0,0.0,0.0,1.68,1.185,79.0,6.62,78.998,66.234,21.0,3.38,6.27,17.99,100.0,99.779,6.57,3.62,16.81,1.83,37.748,0.0,48.933,26.494,False,,0.0,62.401,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,66.549,78.737,82.268,76.987,39.311,48.933,26.619,13.0,0.0,69.104,79.628,70.024,66.014,39.917,74.533,27.642,1.68,2.71,74.816,80.319,0.0,NORMAL
24,2026-06-01 06:00:00+00:00,6,0,1.0,0.0,0.0,1.0,False,False,MORNING,1.0,2.0,5.0,13.0,25.0,26.0,0.0,0.0,0.0,1.68,1.131,79.06,6.69,79.064,66.948,20.94,3.31,11.97,27.41,69.528,65.547,6.49,3.63,16.88,1.82,37.495,0.0,48.933,26.779,False,,0.0,54.771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,67.263,78.662,78.265,73.403,40.627,48.933,26.905,12.0,0.0,71.719,80.94,75.806,71.283,39.057,100.0,28.687,8.4,2.76,76.981,81.512,0.32,NORMAL
25,2026-06-01 06:15:00+00:00,6,0,1.0,0.0,0.0,1.0,False,False,MORNING,0.0,1.0,3.0,13.0,24.0,26.0,0.0,0.0,0.0,0.0,1.318,78.88,6.54,78.885,65.445,21.12,3.46,10.06,23.2,82.568,77.262,6.63,3.63,16.74,1.85,37.99,0.0,23.333,26.178,False,,0.0,55.142,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,10.0,0.0,68.972,79.071,69.534,65.553,40.273,100.0,27.589,8.0,0.0,73.147,80.949,71.186,67.11,39.974,76.15,29.259,5.04,4.148,78.146,81.619,0.32,NORMAL
26,2026-06-01 06:30:00+00:00,6,0,1.0,0.0,0.0,1.0,False,False,MORNING,1.0,1.0,3.0,13.0,25.0,27.0,0.0,0.0,0.0,1.68,2.651,78.57,6.62,78.571,66.159,21.43,3.38,11.97,27.41,69.094,65.138,6.77,3.63,16.6,1.87,38.52,0.0,48.933,26.464,False,,0.0,54.496,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,9.0,0.0,68.497,78.948,85.249,79.653,39.986,23.333,27.399,9.0,0.0,72.934,81.015,74.822,70.399,38.625,48.933,29.174,0.0,2.146,77.556,81.141,0.0,NORMAL
27,2026-06-01 06:45:00+00:00,6,0,1.0,0.0,0.0,1.0,False,False,MORNING,1.0,2.0,3.0,13.0,25.0,28.0,0.0,0.0,0.0,1.68,0.859,78.74,6.65,78.737,66.549,21.26,3.35,10.07,23.24,82.268,76.987,6.98,3.64,16.39,1.91,39.311,0.0,48.933,26.619,False,,0.0,57.684,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,10.0,0.0,69.104,79.628,70.024,66.014,39.917,74.533,27.642,9.0,0.0,73.044,80.989,79.327,74.451,38.78,48.933,29.218,6.72,2.181,80.17,82.015,0.16,NORMAL
28,2026-06-01 07:00:00+00:00,7,0,0.965926,-0.258819,0.0,1.0,False,False,MORNING,1.0,2.0,3.0,13.0,24.0,29.0,0.0,0.0,0.0,1.68,1.696,78.66,6.73,78.662,67.263,21.34,3.27,10.58,24.36,78.265,73.403,7.32,3.65,16.03,1.97,40.627,0.0,48.933,26.905,False,,0.0,57.019,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,9.0,0.0,71.719,80.94,75.806,71.283,39.057,100.0,28.687,11.0,0.0,72.539,80.86,74.034,69.682,39.364,48.933,29.015,1.68,2.941,79.44,81.772,0.0,NORMAL
29,2026-06-01 07:15:00+00:00,7,0,0.965926,-0.258819,0.0,1.0,False,False,MORNING,3.0,4.0,6.0,14.0,27.0,32.0,0.0,0.0,0.0,5.04,2.719,79.07,6.9,79.071,68.972,20.93,3.1,11.97,27.41,69.534,65.553,7.2,3.68,16.13,1.96,40.273,0.0,100.0,27.589,False,,0.0,60.025,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,73.147,80.949,71.186,67.11,39.974,76.15,29.259,12.0,0.0,71.374,80.163,70.495,66.458,38.03,23.333,28.549,0.0,3.101,78.989,81.042,0.0,NORMAL
30,2026-06-01 07:30:00+00:00,7,0,0.965926,-0.258819,0.0,1.0,False,False,MORNING,0.0,3.0,5.0,14.0,27.0,32.0,0.0,0.0,0.0,0.0,0.68,78.95,6.85,78.948,68.497,21.05,3.15,9.75,22.53,85.249,79.653,7.1,3.7,16.2,1.94,39.986,0.0,23.333,27.399,False,,0.0,56.555,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,72.934,81.015,74.822,70.399,38.625,48.933,29.174,13.0,0.0,71.613,80.059,70.403,66.372,38.424,48.933,28.645,3.36,3.14,78.824,81.114,0.0,NORMAL
31,2026-06-01 07:45:00+00:00,7,0,0.965926,-0.258819,0.0,1.0,False,False,MORNING,2.0,2.0,6.0,15.0,28.0,34.0,0.0,0.0,0.0,3.36,0.4,79.63,6.91,79.628,69.104,20.37,3.09,11.97,27.41,70.024,66.014,7.06,3.72,16.22,1.94,39.917,0.0,74.533,27.642,False,,0.0,57.964,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,73.044,80.989,79.327,74.451,38.78,48.933,29.218,13.0,0.0,70.551,80.262,76.8,72.152,38.348,48.933,28.221,6.72,1.886,80.453,82.159,0.16,NORMAL
32,2026-06-01 08:00:00+00:00,8,0,0.866025,-0.5,0.0,1.0,False,False,MORNING,5.0,7.0,10.0,18.0,32.0,39.0,0.0,0.0,0.0,8.4,2.105,80.94,7.17,80.94,71.719,19.06,2.83,11.24,25.81,75.806,71.283,6.78,3.76,16.45,1.9,39.057,0.32,100.0,28.687,False,,0.0,62.316,0.0,0.0,0.0,0.0,0.0,7.0,0.32,0.08,3.0,0.0,72.539,80.86,74.034,69.682,39.364,48.933,29.015,13.0,0.0,70.675,80.002,70.353,66.325,37.033,48.933,28.27,5.04,3.419,81.959,82.414,0.16,NORMAL
33,2026-06-01 08:15:00+00:00,8,0,0.866025,-0.5,0.0,1.0,False,False,MORNING,2.0,7.0,9.0,18.0,32.0,41.0,0.0,0.0,0.0,3.36,2.752,80.95,7.31,80.949,73.147,19.05,2.69,11.97,27.41,71.186,67.11,6.98,3.81,16.21,1.94,39.974,0.16,76.15,29.259,False,,0.0,59.485,0.0,0.0,0.0,0.0,0.0,3.0,0.16,0.04,3.0,0.0,71.374,80.163,70.495,66.458,38.03,23.333,28.549,17.0,0.0,72.687,80.046,81.761,76.592,39.634,100.0,29.075,3.36,2.256,83.387,82.547,0.0,NORMAL
34,2026-06-01 08:30:00+00:00,8,0,0.866025,-0.5,0.0,1.0,False,False,MORNING,1.0,3.0,10.0,18.0,32.0,42.0,0.0,0.0,0.0,1.68,1.5,81.02,7.29,81.015,72.934,18.98,2.71,11.4,26.15,74.822,70.399,6.58,3.85,16.57,1.88,38.625,0.0,48.933,29.174,False,,0.0,57.717,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,71.613,80.059,70.403,66.372,38.424,48.933,28.645,17.0,0.0,72.955,80.02,70.369,66.34,41.344,48.933,29.182,3.36,4.007,82.871,82.437,0.0,NORMAL
35,2026-06-01 08:45:00+00:00,8,0,0.866025,-0.5,0.0,1.0,False,False,MORNING,1.0,2.0,9.0,18.0,33.0,43.0,0.0,0.0,0.0,1.68,1.74,80.99,7.3,80.989,73.044,19.01,2.7,10.75,24.72,79.327,74.451,6.58,3.89,16.53,1.88,38.78,0.0,48.933,29.218,False,,0.0,58.774,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,70.551,80.262,76.8,72.152,38.348,48.933,28.221,16.0,0.0,74.556,80.132,75.168,70.678,40.498,100.0,29.823,3.36,1.792,82.299,82.886,0.0,NORMAL
36,2026-06-01 09:00:00+00:00,9,0,0.707107,-0.707107,0.0,1.0,False,False,MORNING,1.0,2.0,5.0,18.0,31.0,44.0,0.0,0.0,0.0,1.68,2.4,80.86,7.25,80.86,72.539,19.14,2.75,11.5,26.37,74.034,69.682,6.72,3.91,16.37,1.91,39.364,0.0,48.933,29.015,False,,0.0,57.49,0.0,0.0,0.0,0.0,0.0,-5.0,-0.32,0.0,8.0,0.0,70.675,80.002,70.353,66.325,37.033,48.933,28.27,17.0,0.0,74.85,80.5,70.875,66.814,41.445,74.533,29.94,1.68,2.858,81.056,82.716,0.0,NORMAL
37,2026-06-01 09:15:00+00:00,9,0,0.707107,-0.707107,0.0,1.0,False,False,MORNING,0.0,1.0,3.0,18.0,31.0,44.0,0.0,0.0,0.0,0.0,3.254,80.16,7.14,80.163,71.374,19.84,2.86,11.97,27.41,70.495,66.458,6.36,3.91,16.73,1.85,38.03,0.0,23.333,28.549,False,,0.0,53.868,0.0,0.0,0.0,0.0,0.0,-6.0,-0.16,0.0,9.0,0.0,72.687,80.046,81.761,76.592,39.634,100.0,29.075,16.0,0.0,74.915,80.515,70.804,66.75,41.747,48.933,29.966,5.04,4.806,81.713,82.709,0.0,NORMAL
38,2026-06-01 09:30:00+00:00,9,0,0.707107,-0.707107,0.0,1.0,False,False,MORNING,1.0,1.0,3.0,18.0,31.0,45.0,0.0,0.0,0.0,1.68,2.001,80.06,7.16,80.059,71.613,19.94,2.84,11.97,27.41,70.403,66.372,6.46,3.92,16.63,1.87,38.424,0.0,48.933,28.645,False,,0.0,56.211,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,7.0,0.0,72.955,80.02,70.369,66.34,41.344,48.933,29.182,15.0,0.0,74.85,80.573,70.855,66.798,43.353,48.933,29.94,1.68,3.503,81.21,82.303,0.0,NORMAL
39,2026-06-01 09:45:00+00:00,9,0,0.707107,-0.707107,0.0,1.0,False,False,MORNING,1.0,2.0,3.0,18.0,31.0,46.0,0.0,0.0,0.0,1.68,1.291,80.26,7.06,80.262,70.551,19.74,2.94,11.0,25.28,76.8,72.152,6.44,3.91,16.65,1.86,38.348,0.0,48.933,28.221,False,,0.0,57.497,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,7.0,0.0,74.556,80.132,75.168,70.678,40.498,100.0,29.823,16.0,0.0,74.816,80.319,85.973,80.363,42.106,48.933,29.926,6.72,3.927,82.859,82.837,0.16,NORMAL
40,2026-06-01 10:00:00+00:00,10,0,0.5,-0.866025,0.0,1.0,False,False,MORNING,1.0,2.0,3.0,18.0,31.0,47.0,0.0,0.0,0.0,1.68,2.671,80.0,7.07,80.002,70.675,20.0,2.93,11.97,27.41,70.353,66.325,6.09,3.9,17.0,1.8,37.033,0.0,48.933,28.27,False,,0.0,55.874,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,5.0,0.0,74.85,80.5,70.875,66.814,41.445,74.533,29.94,19.0,0.0,76.981,81.512,71.681,67.577,41.637,100.0,30.793,1.68,4.667,82.443,82.131,0.0,NORMAL
