step,timestamp,hour_of_day,day_of_week,hour_sin,hour_cos,dow_sin,dow_cos,is_weekend,is_holiday,shift_block,arrivals_15m,arrivals_30m,arrivals_1h,arrivals_3h,arrivals_6h,arrivals_24h,current_queue,critical_queue,priority_mix_critical,admissions_rate_1h,discharge_rate_1h,occupied_beds,occupied_icu,bed_occupancy,icu_occupancy,available_beds,available_icu,available_doctors,available_nurses,doctor_utilisation,nurse_utilisation,ventilators_in_use,monitors_in_use,available_equipment,reserved_equipment,equipment_utilisation,ot_backlog,ot_utilisation,emergency_resource_pressure,surge_active,surge_kind,waiting_minutes_mean,pressure_index,queue_change_15m,queue_change_30m,queue_change_1h,rolling_queue_mean,rolling_queue_max,arrival_rate_trend,ot_backlog_change_1h,queue_backlog_pressure,target_arrivals_1h,target_queue_1h,target_icu_occupancy_1h,target_bed_occupancy_1h,target_doctor_utilisation_1h,target_nurse_utilisation_1h,target_equipment_utilisation_1h,target_ot_utilisation_1h,target_emergency_resource_pressure_1h,target_arrivals_2h,target_queue_2h,target_icu_occupancy_2h,target_bed_occupancy_2h,target_doctor_utilisation_2h,target_nurse_utilisation_2h,target_equipment_utilisation_2h,target_ot_utilisation_2h,target_emergency_resource_pressure_2h,target_admissions_6h,target_discharges_6h,target_icu_occupancy_6h,target_bed_occupancy_6h,target_ot_backlog_6h,pressure_label
16,2026-06-01 04:00:00+00:00,4,0,0.866025,0.5,0.0,1.0,False,False,NIGHT,3.0,4.0,7.0,15.0,21.0,21.0,0.0,0.0,0.0,5.04,3.396,50.26,6.68,81.059,66.79,11.74,3.32,6.27,17.99,84.373,63.477,5.54,3.64,17.82,1.65,33.989,1.21,100.0,26.716,False,,0.0,60.992,0.0,0.0,0.0,0.014,0.23,3.0,-0.8,0.302,12.0,0.0,68.883,81.345,86.987,65.028,33.012,100.0,27.553,22.0,0.0,76.235,83.618,45.591,42.98,39.137,100.0,30.494,5.811,3.66,85.438,88.301,0.64,NORMAL
17,2026-06-01 04:15:00+00:00,4,0,0.866025,0.5,0.0,1.0,False,False,NIGHT,2.0,5.0,6.0,16.0,23.0,23.0,0.0,0.0,0.0,3.36,2.359,50.37,6.82,81.243,68.153,11.63,3.18,6.27,17.99,84.565,63.621,5.63,3.66,17.7,1.67,34.428,1.05,85.083,27.261,False,,0.0,60.042,0.0,0.0,0.0,0.0,0.0,0.0,-0.96,0.262,13.0,1.54,71.789,82.791,95.422,70.272,34.47,100.0,37.981,20.0,0.0,75.872,82.116,47.975,45.101,40.477,23.333,30.349,2.757,4.255,84.233,87.891,0.16,NORMAL
18,2026-06-01 04:30:00+00:00,4,0,0.866025,0.5,0.0,1.0,False,False,NIGHT,0.0,2.0,6.0,14.0,23.0,23.0,0.0,0.0,0.0,0.0,2.445,49.83,6.75,80.371,67.451,12.17,3.25,6.27,17.99,83.656,62.938,5.38,3.67,17.94,1.63,33.54,0.58,29.092,26.98,False,,0.0,54.4,0.0,0.0,0.0,0.0,0.0,2.0,-0.95,0.145,7.0,0.0,73.559,84.054,87.49,65.822,33.96,78.725,29.424,22.0,0.0,75.06,82.193,44.814,42.248,39.125,48.933,30.024,5.728,4.309,84.869,88.36,0.33,NORMAL
19,2026-06-01 04:45:00+00:00,4,0,0.866025,0.5,0.0,1.0,False,False,NIGHT,0.0,0.0,5.0,14.0,23.0,23.0,0.0,0.0,0.0,0.0,0.114,49.84,6.71,80.384,67.087,12.16,3.29,6.27,17.99,83.67,62.948,5.1,3.68,18.23,1.58,32.498,0.1,24.3,26.835,False,,0.0,53.808,0.0,0.0,0.0,0.0,0.0,1.0,-1.11,0.025,6.0,0.0,73.674,82.91,86.3,64.926,36.405,49.933,29.47,25.0,0.0,77.202,83.033,51.22,48.039,41.328,100.0,30.881,5.609,4.962,85.358,88.543,0.49,NORMAL
20,2026-06-01 05:00:00+00:00,5,0,0.965926,0.258819,0.0,1.0,False,False,NIGHT,3.0,3.0,5.0,16.0,26.0,26.0,0.0,0.0,0.0,5.04,1.937,50.43,6.89,81.345,68.883,11.57,3.11,6.1,17.63,86.987,65.028,5.22,3.7,18.09,1.6,33.012,0.1,100.0,27.553,False,,0.0,61.885,0.0,0.0,0.0,0.0,0.0,-2.0,-1.11,0.025,8.0,0.0,76.235,83.618,45.591,42.98,39.137,100.0,30.494,22.0,0.0,79.305,84.48,50.932,47.816,41.802,100.0,31.722,5.559,4.282,85.858,88.977,1.13,NORMAL
21,2026-06-01 05:15:00+00:00,5,0,0.965926,0.258819,0.0,1.0,False,False,NIGHT,6.0,9.0,9.0,21.0,32.0,32.0,1.54,0.0,0.0,7.486,2.737,51.33,7.18,82.791,71.789,10.67,2.82,5.74,16.83,95.422,70.272,5.5,3.8,17.69,1.68,34.47,0.58,100.0,37.981,False,,3.3,65.543,1.54,1.54,1.54,0.096,1.54,3.0,-0.47,0.53,8.0,0.0,75.872,82.116,47.975,45.101,40.477,23.333,30.349,20.0,0.0,80.124,85.097,51.407,48.258,40.323,100.0,32.05,5.452,3.644,85.599,89.748,1.29,NORMAL
22,2026-06-01 05:30:00+00:00,5,0,0.965926,0.258819,0.0,1.0,False,False,NIGHT,2.0,8.0,11.0,21.0,34.0,34.0,0.0,0.14,0.139,5.954,2.114,52.11,7.36,84.054,73.559,9.89,2.64,6.27,17.99,87.49,65.822,5.32,3.85,17.83,1.65,33.96,0.42,78.725,29.424,False,,0.0,61.743,-1.54,0.0,0.0,0.096,1.54,5.0,-0.16,0.105,11.0,0.0,75.06,82.193,44.814,42.248,39.125,48.933,30.024,22.0,1.17,82.171,85.768,47.225,44.521,41.842,100.0,39.88,5.279,6.242,86.147,89.271,0.81,NORMAL
23,2026-06-01 05:45:00+00:00,5,0,0.965926,0.258819,0.0,1.0,False,False,NIGHT,1.0,3.0,12.0,21.0,35.0,35.0,0.0,0.0,0.0,1.68,4.471,51.4,7.37,82.91,73.674,10.6,2.63,6.27,17.99,86.3,64.926,5.94,3.89,17.17,1.77,36.405,0.1,49.933,29.47,False,,0.0,58.893,0.0,-1.54,0.0,0.096,1.54,7.0,0.0,0.025,15.0,0.0,77.202,83.033,51.22,48.039,41.328,100.0,30.881,22.0,0.0,82.937,86.77,47.309,44.6,41.124,77.775,33.175,5.379,4.229,86.489,89.68,1.61,NORMAL
24,2026-06-01 06:00:00+00:00,6,0,1.0,0.0,0.0,1.0,False,False,MORNING,4.0,5.0,13.0,25.0,38.0,39.0,0.0,0.0,0.0,6.72,3.94,51.84,7.62,83.618,76.235,10.16,2.38,11.97,27.41,45.591,42.98,6.61,3.95,16.43,1.9,39.137,0.26,100.0,30.494,False,,0.0,56.794,0.0,0.0,0.0,0.096,1.54,8.0,0.16,0.065,14.0,0.0,79.305,84.48,50.932,47.816,41.802,100.0,31.722,22.0,0.0,82.617,87.189,48.513,45.698,40.405,76.183,33.047,5.28,4.214,86.147,90.164,1.45,NORMAL
25,2026-06-01 06:15:00+00:00,6,0,1.0,0.0,0.0,1.0,False,False,MORNING,0.0,4.0,7.0,22.0,37.0,39.0,0.0,0.0,0.0,0.0,3.87,50.91,7.59,82.116,75.872,11.09,2.41,11.17,25.66,47.975,45.101,6.93,4.0,16.07,1.97,40.477,0.0,23.333,30.349,False,,0.0,50.152,0.0,0.0,-1.54,0.096,1.54,-2.0,-0.58,0.0,12.0,0.0,80.124,85.097,51.407,48.258,40.323,100.0,32.05,24.0,0.0,83.076,86.471,47.183,44.48,41.014,74.592,33.23,5.175,4.469,86.612,90.374,1.61,NORMAL
26,2026-06-01 06:30:00+00:00,6,0,1.0,0.0,0.0,1.0,False,False,MORNING,1.0,1.0,6.0,23.0,38.0,40.0,0.0,0.0,0.0,1.68,1.813,50.96,7.51,82.193,75.06,11.04,2.49,11.97,27.41,44.814,42.248,6.54,4.02,16.44,1.9,39.125,0.0,48.933,30.024,False,,0.0,51.467,0.0,0.0,0.0,0.096,1.54,-5.0,-0.42,0.0,11.0,1.17,82.171,85.768,47.225,44.521,41.842,100.0,39.88,22.0,0.39,83.577,87.33,49.733,46.809,42.187,100.0,35.743,5.119,5.866,86.861,90.033,1.45,NORMAL
27,2026-06-01 06:45:00+00:00,6,0,1.0,0.0,0.0,1.0,False,False,MORNING,3.0,4.0,8.0,25.0,39.0,43.0,0.0,0.0,0.0,5.04,2.102,51.48,7.72,83.033,77.202,10.52,2.28,10.58,24.36,51.22,48.039,7.09,4.07,15.84,2.01,41.328,0.0,100.0,30.881,False,,0.0,58.338,0.0,0.0,0.0,0.096,1.54,-4.0,-0.1,0.0,10.0,0.0,82.937,86.77,47.309,44.6,41.124,77.775,33.175,22.0,0.0,81.742,85.881,46.824,44.143,41.228,23.333,32.697,5.193,4.369,86.912,90.357,1.45,NORMAL
28,2026-06-01 07:00:00+00:00,7,0,0.965926,-0.258819,0.0,1.0,False,False,MORNING,4.0,7.0,8.0,26.0,41.0,47.0,0.0,0.0,0.0,6.72,2.288,52.38,7.93,84.48,79.305,9.62,2.07,10.83,24.9,50.932,47.816,7.16,4.13,15.71,2.03,41.802,0.16,100.0,31.722,False,,0.0,59.059,0.0,0.0,0.0,0.096,1.54,-5.0,-0.1,0.04,8.0,0.0,82.617,87.189,48.513,45.698,40.405,76.183,33.047,26.0,0.0,81.765,85.887,46.846,44.163,42.541,74.533,32.706,5.118,3.039,87.426,91.112,1.29,NORMAL
29,2026-06-01 07:15:00+00:00,7,0,0.965926,-0.258819,0.0,1.0,False,False,MORNING,3.0,7.0,11.0,27.0,43.0,50.0,0.0,0.0,0.0,5.04,3.183,52.76,8.01,85.097,80.124,9.24,1.99,10.8,24.85,51.407,48.258,6.7,4.18,16.11,1.96,40.323,0.16,100.0,32.05,False,,0.0,59.335,0.0,0.0,0.0,0.096,1.54,4.0,0.16,0.04,8.0,0.0,83.076,86.471,47.183,44.48,41.014,74.592,33.23,31.0,1.29,84.154,86.582,48.33,45.54,43.944,100.0,41.417,4.936,6.073,86.913,90.736,1.13,NORMAL
30,2026-06-01 07:30:00+00:00,7,0,0.965926,-0.258819,0.0,1.0,False,False,MORNING,5.0,8.0,15.0,32.0,46.0,55.0,1.17,0.0,0.0,6.437,3.953,53.18,8.22,85.768,82.171,8.82,1.78,11.97,27.41,47.225,44.521,7.01,4.29,15.7,2.03,41.842,0.48,100.0,39.88,False,,2.9,59.827,1.17,1.17,1.17,0.169,1.54,9.0,0.48,0.412,11.0,0.39,83.577,87.33,49.733,46.809,42.187,100.0,35.743,30.0,2.7,85.537,86.368,55.938,52.402,46.771,100.0,50.438,5.031,3.82,86.385,91.309,0.81,NORMAL
31,2026-06-01 07:45:00+00:00,7,0,0.965926,-0.258819,0.0,1.0,False,False,MORNING,2.0,7.0,14.0,34.0,48.0,57.0,0.0,0.11,0.1052,5.323,2.532,53.8,8.29,86.77,82.937,8.2,1.71,11.97,27.41,47.309,44.6,6.76,4.35,15.9,2.0,41.124,0.32,77.775,33.175,False,,0.0,57.407,-1.17,0.0,0.0,0.169,1.54,6.0,0.32,0.08,12.0,0.0,81.742,85.881,46.824,44.143,41.228,23.333,32.697,25.0,1.1,85.381,87.442,48.111,45.356,46.906,79.358,40.752,4.908,6.45,86.01,90.748,0.66,NORMAL
32,2026-06-01 08:00:00+00:00,8,0,0.866025,-0.5,0.0,1.0,False,False,MORNING,2.0,4.0,12.0,33.0,49.0,59.0,0.0,0.0,0.0,3.36,2.449,54.06,8.26,87.189,82.617,7.94,1.74,11.73,26.88,48.513,45.698,6.52,4.39,16.09,1.96,40.405,0.17,76.183,33.047,False,,0.0,57.503,0.0,-1.17,0.0,0.169,1.54,4.0,0.01,0.042,14.0,0.0,81.765,85.887,46.846,44.163,42.541,74.533,32.706,31.0,1.64,85.438,88.301,48.793,45.999,47.414,100.0,44.02,5.043,6.678,85.853,90.114,0.5,NORMAL
33,2026-06-01 08:15:00+00:00,8,0,0.866025,-0.5,0.0,1.0,False,False,MORNING,2.0,4.0,11.0,29.0,50.0,61.0,0.0,0.0,0.0,3.36,4.958,53.61,8.31,86.471,83.076,8.39,1.69,11.96,27.39,47.183,44.48,6.65,4.42,15.93,1.99,41.014,0.01,74.592,33.23,False,,0.0,57.043,0.0,0.0,0.0,0.169,1.54,0.0,-0.15,0.002,16.0,1.29,84.154,86.582,48.33,45.54,43.944,100.0,41.417,29.0,0.0,84.233,87.891,47.977,45.228,47.912,24.975,33.693,3.512,4.996,84.805,89.685,0.34,NORMAL
34,2026-06-01 08:30:00+00:00,8,0,0.866025,-0.5,0.0,1.0,False,False,MORNING,4.0,6.0,10.0,31.0,52.0,65.0,0.39,0.0,0.0,6.072,3.742,54.14,8.36,87.33,83.577,7.86,1.64,11.5,26.37,49.733,46.809,6.92,4.47,15.61,2.05,42.187,0.17,100.0,35.743,False,,1.0,60.559,0.39,0.39,-0.7799999999999999,0.194,1.54,-5.0,-0.31,0.14,11.0,2.7,85.537,86.368,55.938,52.402,46.771,100.0,50.438,33.0,0.59,84.869,88.36,50.493,47.521,46.916,100.0,37.491,5.307,6.439,85.001,89.196,0.82,NORMAL
35,2026-06-01 08:45:00+00:00,8,0,0.866025,-0.5,0.0,1.0,False,False,MORNING,0.0,4.0,8.0,30.0,51.0,65.0,0.0,0.03,0.0347,0.648,4.975,53.25,8.17,85.881,81.742,8.75,1.83,11.97,27.41,46.824,44.143,6.66,4.48,15.87,2.0,41.228,0.0,23.333,32.697,False,,0.0,51.969,-0.39,0.0,0.0,0.194,1.54,-6.0,-0.32,0.0,10.0,1.1,85.381,87.442,48.111,45.356,46.906,79.358,40.752,31.0,1.25,85.358,88.543,59.364,55.49,46.085,100.0,41.653,5.416,4.863,85.711,89.305,0.82,NORMAL
36,2026-06-01 09:00:00+00:00,9,0,0.707107,-0.707107,0.0,1.0,False,False,MORNING,2.0,2.0,8.0,28.0,53.0,67.0,0.0,0.0,0.0,3.36,3.335,53.25,8.18,85.887,81.765,8.75,1.82,11.97,27.4,46.846,44.163,7.01,4.48,15.51,2.07,42.541,0.0,74.533,32.706,False,,0.0,56.706,0.0,-0.39,0.0,0.194,1.54,-4.0,-0.17,0.0,12.0,1.64,85.438,88.301,48.793,45.999,47.414,100.0,44.02,30.0,4.94,85.858,88.977,58.483,54.791,46.062,100.0,63.998,5.379,5.715,86.545,89.035,0.82,NORMAL
37,2026-06-01 09:15:00+00:00,9,0,0.707107,-0.707107,0.0,1.0,False,False,MORNING,5.0,7.0,11.0,33.0,55.0,72.0,1.29,0.0,0.0,6.228,3.549,53.68,8.42,86.582,84.154,8.32,1.58,11.82,27.08,48.33,45.54,7.31,4.56,15.13,2.14,43.944,0.32,100.0,41.417,False,,3.3,60.924,1.29,1.29,1.29,0.178,1.29,0.0,0.31,0.402,15.0,0.0,84.233,87.891,47.977,45.228,47.912,24.975,33.693,25.0,5.7,85.599,89.748,51.781,48.793,45.847,100.0,68.425,5.427,3.522,86.393,89.827,0.82,NORMAL
38,2026-06-01 09:30:00+00:00,9,0,0.707107,-0.707107,0.0,1.0,False,False,MORNING,5.0,10.0,12.0,37.0,60.0,77.0,2.7,0.12,0.043,6.029,6.006,53.55,8.55,86.368,85.537,8.45,1.45,10.31,23.75,55.938,52.402,7.94,4.68,14.37,2.27,46.771,0.64,100.0,50.438,False,,7.2,64.047,1.4100000000000001,2.7,2.31,0.347,2.7,2.0,0.47,0.835,19.0,0.59,84.869,88.36,50.493,47.521,46.916,100.0,37.491,23.0,2.56,86.147,89.271,49.684,46.839,46.035,31.417,49.789,5.248,4.633,86.79,90.011,0.66,NORMAL
39,2026-06-01 09:45:00+00:00,9,0,0.707107,-0.707107,0.0,1.0,False,False,MORNING,2.0,7.0,14.0,36.0,61.0,79.0,1.1,0.24,0.2213,6.055,3.453,54.21,8.54,87.442,85.381,7.79,1.46,11.97,27.41,48.111,45.356,7.94,4.73,14.34,2.28,46.906,0.48,79.358,40.752,False,,2.9,59.597,-1.6,-0.18999999999999995,1.1,0.416,2.7,6.0,0.48,0.395,15.0,1.25,85.358,88.543,59.364,55.49,46.085,100.0,41.653,24.0,7.35,86.489,89.68,64.052,59.827,47.868,100.0,78.715,5.199,6.25,86.55,89.626,0.66,NORMAL
