step,timestamp,hour_of_day,day_of_week,hour_sin,hour_cos,dow_sin,dow_cos,is_weekend,is_holiday,shift_block,arrivals_15m,arrivals_30m,arrivals_1h,arrivals_3h,arrivals_6h,arrivals_24h,current_queue,critical_queue,priority_mix_critical,admissions_rate_1h,discharge_rate_1h,occupied_beds,occupied_icu,bed_occupancy,icu_occupancy,available_beds,available_icu,available_doctors,available_nurses,doctor_utilisation,nurse_utilisation,ventilators_in_use,monitors_in_use,available_equipment,reserved_equipment,equipment_utilisation,ot_backlog,ot_utilisation,emergency_resource_pressure,surge_active,surge_kind,waiting_minutes_mean,pressure_index,queue_change_15m,queue_change_30m,queue_change_1h,rolling_queue_mean,rolling_queue_max,arrival_rate_trend,ot_backlog_change_1h,queue_backlog_pressure,target_arrivals_1h,target_queue_1h,target_icu_occupancy_1h,target_bed_occupancy_1h,target_doctor_utilisation_1h,target_nurse_utilisation_1h,target_equipment_utilisation_1h,target_ot_utilisation_1h,target_emergency_resource_pressure_1h,target_arrivals_2h,target_queue_2h,target_icu_occupancy_2h,target_bed_occupancy_2h,target_doctor_utilisation_2h,target_nurse_utilisation_2h,target_equipment_utilisation_2h,target_ot_utilisation_2h,target_emergency_resource_pressure_2h,target_admissions_6h,target_discharges_6h,target_icu_occupancy_6h,target_bed_occupancy_6h,target_ot_backlog_6h,pressure_label
10,2026-06-01 02:30:00+00:00,2,0,0.5,0.866025,0.0,1.0,False,False,NIGHT,1.0,2.0,3.0,11.0,11.0,11.0,0.0,0.0,0.0,1.68,2.031,79.47,6.59,79.47,65.924,20.53,3.41,4.87,14.91,100.0,100.0,6.31,3.76,16.93,1.81,37.298,2.49,73.825,26.369,False,,0.0,64.669,0.0,0.0,0.0,0.196,2.16,-2.0,-1.44,0.622,4.0,0.0,64.154,79.132,100.0,100.0,35.569,33.858,25.662,11.0,0.0,66.658,79.243,100.0,100.0,34.154,100.0,26.663,3.36,2.142,79.078,82.468,0.32,NORMAL
11,2026-06-01 02:45:00+00:00,2,0,0.5,0.866025,0.0,1.0,False,False,NIGHT,0.0,1.0,3.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,2.554,78.99,6.44,78.986,64.383,21.01,3.56,6.27,17.99,100.0,99.763,6.63,3.71,16.66,1.86,38.296,2.01,43.433,25.753,False,,0.0,61.581,0.0,0.0,0.0,0.18,2.16,-1.0,-1.44,0.502,7.0,0.0,65.547,79.801,100.0,100.0,34.904,100.0,26.219,9.0,0.0,68.021,79.356,100.0,100.0,34.553,75.5,27.208,1.68,3.493,79.792,81.943,0.01,NORMAL
12,2026-06-01 03:00:00+00:00,3,0,0.707107,0.707107,0.0,1.0,False,False,NIGHT,2.0,2.0,4.0,12.0,13.0,13.0,0.0,0.0,0.0,3.36,1.182,79.47,6.5,79.469,64.993,20.53,3.5,6.27,17.99,100.0,100.0,6.53,3.69,16.79,1.84,37.826,1.85,93.042,25.997,False,,0.0,66.26,0.0,0.0,0.0,0.166,2.16,-1.0,-1.28,0.462,6.0,0.0,65.309,79.418,100.0,100.0,34.588,29.075,26.124,11.0,0.0,67.32,78.831,100.0,99.567,33.632,23.333,26.928,3.36,3.024,79.695,82.037,0.0,NORMAL
13,2026-06-01 03:15:00+00:00,3,0,0.707107,0.707107,0.0,1.0,False,False,NIGHT,1.0,3.0,4.0,11.0,14.0,14.0,0.0,0.0,0.0,1.68,2.719,79.2,6.51,79.198,65.101,20.8,3.49,6.27,17.99,100.0,100.0,6.14,3.67,17.19,1.77,36.322,1.53,64.25,26.04,False,,0.0,63.495,0.0,0.0,0.0,0.154,2.16,0.0,-1.28,0.382,6.0,0.0,64.8,79.051,100.0,99.845,34.731,51.483,25.92,11.0,0.0,66.957,78.778,100.0,99.5,32.563,23.333,26.783,8.4,3.0,81.742,83.182,0.32,NORMAL
14,2026-06-01 03:30:00+00:00,3,0,0.707107,0.707107,0.0,1.0,False,False,NIGHT,0.0,1.0,3.0,11.0,14.0,14.0,0.0,0.0,0.0,0.0,0.643,79.13,6.42,79.132,64.154,20.87,3.58,6.03,17.47,100.0,100.0,5.97,3.64,17.4,1.73,35.569,1.05,33.858,25.662,False,,0.0,60.488,0.0,0.0,0.0,0.144,2.16,0.0,-1.44,0.262,5.0,0.0,66.658,79.243,100.0,100.0,34.154,100.0,26.663,12.0,0.0,67.585,79.053,100.0,99.847,32.775,74.533,27.034,0.0,4.584,79.934,82.217,0.0,NORMAL
15,2026-06-01 03:45:00+00:00,3,0,0.707107,0.707107,0.0,1.0,False,False,NIGHT,3.0,3.0,6.0,13.0,17.0,17.0,0.0,0.0,0.0,5.04,1.808,79.8,6.55,79.801,65.547,20.2,3.45,6.13,17.68,100.0,100.0,5.79,3.63,17.58,1.7,34.904,1.05,100.0,26.219,False,,0.0,66.807,0.0,0.0,0.0,0.135,2.16,3.0,-0.96,0.262,4.0,0.0,68.021,79.356,100.0,100.0,34.553,75.5,27.208,13.0,0.0,66.972,78.585,100.0,100.0,35.921,23.333,26.789,3.36,2.906,80.256,82.298,0.0,NORMAL
16,2026-06-01 04:00:00+00:00,4,0,0.866025,0.5,0.0,1.0,False,False,NIGHT,0.0,3.0,4.0,13.0,17.0,17.0,0.0,0.0,0.0,0.0,1.628,79.42,6.53,79.418,65.309,20.58,3.47,6.27,17.99,100.0,100.0,5.72,3.62,17.66,1.68,34.588,0.57,29.075,26.124,False,,0.0,60.263,0.0,0.0,0.0,0.0,0.0,0.0,-1.28,0.142,2.0,0.0,67.32,78.831,100.0,99.567,33.632,23.333,26.928,17.0,0.0,68.415,79.371,76.328,71.693,35.765,100.0,27.366,8.4,3.164,83.816,83.251,0.32,NORMAL
17,2026-06-01 04:15:00+00:00,4,0,0.866025,0.5,0.0,1.0,False,False,NIGHT,1.0,1.0,4.0,12.0,18.0,18.0,0.0,0.0,0.0,1.68,3.353,79.05,6.48,79.051,64.8,20.95,3.52,6.27,17.99,100.0,99.845,5.77,3.61,17.62,1.69,34.731,0.25,51.483,25.92,False,,0.0,62.092,0.0,0.0,0.0,0.0,0.0,0.0,-1.28,0.062,5.0,0.0,66.957,78.778,100.0,99.5,32.563,23.333,26.783,17.0,0.0,68.385,79.418,69.84,65.841,34.551,48.933,27.354,8.4,5.92,86.262,83.627,0.64,NORMAL
18,2026-06-01 04:30:00+00:00,4,0,0.866025,0.5,0.0,1.0,False,False,NIGHT,3.0,4.0,7.0,13.0,21.0,21.0,0.0,0.0,0.0,5.04,3.526,79.24,6.67,79.243,66.658,20.76,3.33,6.27,17.99,100.0,100.0,5.6,3.62,17.78,1.66,34.154,0.26,100.0,26.663,False,,0.0,66.839,0.0,0.0,0.0,0.0,0.0,4.0,-0.79,0.065,6.0,0.0,67.585,79.053,100.0,99.847,32.775,74.533,27.034,21.0,0.0,68.524,78.971,69.447,65.47,36.443,48.933,27.41,1.68,3.728,85.143,83.226,0.32,NORMAL
19,2026-06-01 04:45:00+00:00,4,0,0.866025,0.5,0.0,1.0,False,False,NIGHT,2.0,5.0,6.0,15.0,23.0,23.0,0.0,0.0,0.0,3.36,2.362,79.36,6.8,79.356,68.021,20.64,3.2,6.27,17.99,100.0,100.0,5.68,3.65,17.67,1.68,34.553,0.1,75.5,27.208,False,,0.0,64.967,0.0,0.0,0.0,0.0,0.0,0.0,-0.95,0.025,5.0,0.0,66.972,78.585,100.0,100.0,35.921,23.333,26.789,22.0,0.0,71.11,79.572,69.975,65.968,38.726,100.0,28.444,5.04,5.787,85.543,83.0,0.32,NORMAL
20,2026-06-01 05:00:00+00:00,5,0,0.965926,0.258819,0.0,1.0,False,False,NIGHT,0.0,2.0,6.0,14.0,23.0,23.0,0.0,0.0,0.0,0.0,2.384,78.83,6.73,78.831,67.32,21.17,3.27,6.27,17.99,100.0,99.567,5.42,3.66,17.92,1.63,33.632,0.0,23.333,26.928,False,,0.0,59.882,0.0,0.0,0.0,0.0,0.0,2.0,-0.57,0.0,9.0,0.0,68.415,79.371,76.328,71.693,35.765,100.0,27.366,19.0,0.0,70.772,78.864,74.314,69.862,39.702,23.333,28.309,3.36,3.415,84.577,83.082,0.16,NORMAL
21,2026-06-01 05:15:00+00:00,5,0,0.965926,0.258819,0.0,1.0,False,False,NIGHT,0.0,0.0,5.0,13.0,23.0,23.0,0.0,0.0,0.0,0.0,0.356,78.78,6.7,78.778,66.957,21.22,3.3,6.27,17.99,100.0,99.5,5.13,3.66,18.21,1.58,32.563,0.0,23.333,26.783,False,,0.0,59.693,0.0,0.0,0.0,0.0,0.0,1.0,-0.25,0.0,6.0,0.0,68.385,79.418,69.84,65.841,34.551,48.933,27.354,21.0,0.0,69.984,79.003,69.475,65.497,38.054,48.933,27.994,5.04,4.029,84.966,83.296,0.17,NORMAL
22,2026-06-01 05:30:00+00:00,5,0,0.965926,0.258819,0.0,1.0,False,False,NIGHT,2.0,2.0,4.0,14.0,25.0,25.0,0.0,0.0,0.0,3.36,2.01,79.05,6.76,79.053,67.585,20.95,3.24,6.27,17.99,100.0,99.847,5.18,3.67,18.15,1.59,32.775,0.0,74.533,27.034,False,,0.0,64.548,0.0,0.0,0.0,0.0,0.0,-3.0,-0.26,0.0,6.0,0.0,68.524,78.971,69.447,65.47,36.443,48.933,27.41,25.0,0.0,72.126,79.624,79.223,74.302,40.016,100.0,28.851,6.72,5.346,85.701,83.566,0.33,NORMAL
23,2026-06-01 05:45:00+00:00,5,0,0.965926,0.258819,0.0,1.0,False,False,NIGHT,0.0,2.0,2.0,14.0,25.0,25.0,0.0,0.0,0.0,0.0,2.115,78.59,6.7,78.585,66.972,21.41,3.3,5.64,16.62,100.0,100.0,6.02,3.68,17.3,1.75,35.921,0.0,23.333,26.789,False,,0.0,60.016,0.0,0.0,0.0,0.0,0.0,-4.0,-0.1,0.0,8.0,0.0,71.11,79.572,69.975,65.968,38.726,100.0,28.444,22.0,0.0,74.254,80.693,78.465,73.665,40.296,100.0,29.702,1.68,3.971,84.493,83.115,0.01,NORMAL
24,2026-06-01 06:00:00+00:00,6,0,1.0,0.0,0.0,1.0,False,False,MORNING,3.0,3.0,5.0,15.0,27.0,28.0,0.0,0.0,0.0,5.04,1.318,79.37,6.84,79.371,68.415,20.63,3.16,10.95,25.16,76.328,71.693,5.96,3.69,17.34,1.74,35.765,0.0,100.0,27.366,False,,0.0,61.126,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,8.0,0.0,70.772,78.864,74.314,69.862,39.702,23.333,28.309,20.0,0.0,75.305,81.253,79.169,74.32,38.679,100.0,30.122,6.72,3.236,84.931,83.942,0.17,NORMAL
25,2026-06-01 06:15:00+00:00,6,0,1.0,0.0,0.0,1.0,False,False,MORNING,1.0,4.0,6.0,15.0,26.0,29.0,0.0,0.0,0.0,1.68,1.503,79.42,6.84,79.418,68.385,20.58,3.16,11.97,27.41,69.84,65.841,5.62,3.71,17.67,1.68,34.551,0.0,48.933,27.354,False,,0.0,54.944,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,69.984,79.003,69.475,65.497,38.054,48.933,27.994,22.0,0.0,78.55,82.216,72.3,68.16,40.035,100.0,31.42,5.04,5.132,85.685,83.843,0.17,NORMAL
26,2026-06-01 06:30:00+00:00,6,0,1.0,0.0,0.0,1.0,False,False,MORNING,1.0,2.0,5.0,16.0,27.0,30.0,0.0,0.0,0.0,1.68,3.413,78.97,6.85,78.971,68.524,21.03,3.15,11.97,27.41,69.447,65.47,6.12,3.72,17.16,1.77,36.443,0.0,48.933,27.41,False,,0.0,54.952,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,72.126,79.624,79.223,74.302,40.016,100.0,28.851,22.0,0.0,79.078,82.468,72.522,68.369,39.305,77.775,31.631,8.4,3.729,87.744,84.805,0.49,NORMAL
27,2026-06-01 06:45:00+00:00,6,0,1.0,0.0,0.0,1.0,False,False,MORNING,4.0,5.0,9.0,17.0,30.0,34.0,0.0,0.0,0.0,6.72,3.282,79.57,7.11,79.572,71.11,20.43,2.89,11.97,27.41,69.975,65.968,6.7,3.76,16.54,1.88,38.726,0.16,100.0,28.444,False,,0.0,60.526,0.0,0.0,0.0,0.0,0.0,7.0,0.16,0.04,14.0,0.0,74.254,80.693,78.465,73.665,40.296,100.0,29.702,21.0,0.0,79.792,81.943,77.426,72.779,40.495,48.983,31.917,1.68,4.54,85.765,84.288,0.17,NORMAL
28,2026-06-01 07:00:00+00:00,7,0,0.965926,-0.258819,0.0,1.0,False,False,MORNING,0.0,4.0,6.0,17.0,30.0,34.0,0.0,0.0,0.0,0.0,2.969,78.86,7.08,78.864,70.772,21.14,2.92,11.17,25.66,74.314,69.862,6.94,3.78,16.28,1.93,39.702,0.0,23.333,28.309,False,,0.0,54.479,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,75.305,81.253,79.169,74.32,38.679,100.0,30.122,23.0,0.0,79.695,82.037,75.069,70.657,39.914,74.533,31.878,0.0,4.542,84.273,83.302,0.0,NORMAL
29,2026-06-01 07:15:00+00:00,7,0,0.965926,-0.258819,0.0,1.0,False,False,MORNING,1.0,1.0,6.0,17.0,29.0,35.0,0.0,0.0,0.0,1.68,1.436,79.0,7.0,79.003,69.984,21.0,3.0,11.97,27.41,69.475,65.497,6.48,3.8,16.73,1.85,38.054,0.0,48.933,27.994,False,,0.0,55.403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,78.55,82.216,72.3,68.16,40.035,100.0,31.42,23.0,0.0,81.742,83.182,76.161,71.684,41.088,100.0,32.697,5.04,5.005,83.845,83.353,0.0,NORMAL
30,2026-06-01 07:30:00+00:00,7,0,0.965926,-0.258819,0.0,1.0,False,False,MORNING,3.0,4.0,8.0,17.0,30.0,38.0,0.0,0.0,0.0,5.04,1.7,79.62,7.21,79.624,72.126,20.38,2.79,10.58,24.36,79.223,74.302,6.97,3.83,16.2,1.94,40.016,0.0,100.0,28.851,False,,0.0,62.967,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,0.0,79.078,82.468,72.522,68.369,39.305,77.775,31.631,21.0,0.0,79.934,82.217,72.301,68.161,40.177,23.333,31.974,5.04,3.169,83.932,83.812,0.0,NORMAL
31,2026-06-01 07:45:00+00:00,7,0,0.965926,-0.258819,0.0,1.0,False,False,MORNING,4.0,7.0,8.0,19.0,34.0,42.0,0.0,0.0,0.0,6.72,1.595,80.69,7.43,80.693,74.254,19.31,2.57,10.83,24.9,78.465,73.665,7.0,3.88,16.12,1.96,40.296,0.16,100.0,29.702,False,,0.0,63.485,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.04,8.0,0.0,79.792,81.943,77.426,72.779,40.495,48.983,31.917,25.0,0.0,80.256,82.298,72.401,68.254,41.56,74.533,32.102,5.04,4.366,84.865,83.888,0.0,NORMAL
32,2026-06-01 08:00:00+00:00,8,0,0.866025,-0.5,0.0,1.0,False,False,MORNING,3.0,7.0,11.0,22.0,36.0,45.0,0.0,0.0,0.0,5.04,2.378,81.25,7.53,81.253,75.305,18.75,2.47,10.8,24.85,79.169,74.32,6.51,3.93,16.56,1.88,38.679,0.16,100.0,30.122,False,,0.0,63.836,0.0,0.0,0.0,0.0,0.0,5.0,0.16,0.04,9.0,0.0,79.695,82.037,75.069,70.657,39.914,74.533,31.878,24.0,0.0,83.816,83.251,74.15,69.869,42.951,100.0,33.526,5.04,1.977,85.683,84.572,0.0,NORMAL
33,2026-06-01 08:15:00+00:00,8,0,0.866025,-0.5,0.0,1.0,False,False,MORNING,5.0,8.0,15.0,27.0,40.0,50.0,0.0,0.0,0.0,8.4,3.25,82.22,7.86,82.216,78.55,17.78,2.14,11.97,27.41,72.3,68.16,6.8,4.01,16.19,1.95,40.035,0.48,100.0,31.42,False,,0.0,63.256,0.0,0.0,0.0,0.0,0.0,9.0,0.48,0.12,12.0,0.0,81.742,83.182,76.161,71.684,41.088,100.0,32.697,23.0,0.0,86.262,83.627,85.418,80.018,45.657,100.0,34.505,3.36,5.135,84.787,84.217,0.0,NORMAL
34,2026-06-01 08:30:00+00:00,8,0,0.866025,-0.5,0.0,1.0,False,False,MORNING,2.0,7.0,14.0,27.0,41.0,52.0,0.0,0.0,0.0,3.36,2.142,82.47,7.91,82.468,79.078,17.53,2.09,11.97,27.41,72.522,68.369,6.53,4.08,16.39,1.91,39.305,0.32,77.775,31.631,False,,0.0,61.403,0.0,0.0,0.0,0.0,0.0,6.0,0.32,0.08,12.0,0.0,79.934,82.217,72.301,68.161,40.177,23.333,31.974,21.0,0.0,85.143,83.226,73.189,68.998,47.326,52.158,34.057,1.68,2.812,83.186,84.095,0.0,NORMAL
35,2026-06-01 08:45:00+00:00,8,0,0.866025,-0.5,0.0,1.0,False,False,MORNING,1.0,3.0,11.0,28.0,42.0,53.0,0.0,0.0,0.0,1.68,3.493,81.94,7.98,81.943,79.792,18.06,2.02,11.14,25.59,77.426,72.779,6.79,4.14,16.07,1.97,40.495,0.01,48.983,31.917,False,,0.0,60.063,0.0,0.0,0.0,0.0,0.0,3.0,-0.15,0.002,13.0,0.0,80.256,82.298,72.401,68.254,41.56,74.533,32.102,25.0,0.0,85.543,83.0,77.857,73.207,46.337,100.0,34.217,3.36,5.168,82.68,83.693,0.0,NORMAL
36,2026-06-01 09:00:00+00:00,9,0,0.707107,-0.707107,0.0,1.0,False,False,MORNING,2.0,3.0,10.0,27.0,42.0,55.0,0.0,0.0,0.0,3.36,3.024,82.04,7.97,82.037,79.695,17.96,2.03,11.5,26.39,75.069,70.657,6.59,4.19,16.22,1.94,39.914,0.0,74.533,31.878,False,,0.0,61.774,0.0,0.0,0.0,0.0,0.0,-1.0,-0.16,0.0,14.0,0.0,83.816,83.251,74.15,69.869,42.951,100.0,33.526,23.0,0.0,84.577,83.082,73.149,68.957,47.055,76.175,33.831,3.36,5.366,82.356,83.224,0.0,NORMAL
37,2026-06-01 09:15:00+00:00,9,0,0.707107,-0.707107,0.0,1.0,False,False,MORNING,5.0,7.0,10.0,31.0,46.0,60.0,0.0,0.0,0.0,8.4,3.0,83.18,8.17,83.182,81.742,16.82,1.83,11.5,26.37,76.161,71.684,6.84,4.25,15.91,2.0,41.088,0.32,100.0,32.697,False,,0.0,65.088,0.0,0.0,0.0,0.0,0.0,-5.0,-0.16,0.08,11.0,0.0,86.262,83.627,85.418,80.018,45.657,100.0,34.505,21.0,0.0,84.966,83.296,73.25,69.056,46.926,100.0,33.986,3.36,3.64,81.821,83.208,0.0,NORMAL
38,2026-06-01 09:30:00+00:00,9,0,0.707107,-0.707107,0.0,1.0,False,False,MORNING,0.0,5.0,8.0,30.0,46.0,60.0,0.0,0.0,0.0,0.0,4.584,82.22,7.99,82.217,79.934,17.78,2.01,11.97,27.41,72.301,68.161,6.57,4.28,16.15,1.95,40.177,0.0,23.333,31.974,False,,0.0,56.646,0.0,0.0,0.0,0.0,0.0,-6.0,-0.32,0.0,9.0,0.0,85.143,83.226,73.189,68.998,47.326,52.158,34.057,21.0,0.0,85.701,83.566,75.959,71.515,46.867,100.0,34.28,8.4,2.907,83.158,84.447,0.32,NORMAL
39,2026-06-01 09:45:00+00:00,9,0,0.707107,-0.707107,0.0,1.0,False,False,MORNING,2.0,2.0,9.0,28.0,45.0,62.0,0.0,0.0,0.0,3.36,2.906,82.3,8.03,82.298,80.256,17.7,1.97,11.97,27.4,72.401,68.254,6.91,4.31,15.78,2.02,41.56,0.0,74.533,32.102,False,,0.0,61.484,0.0,0.0,0.0,0.0,0.0,-2.0,-0.01,0.0,12.0,0.0,85.543,83.0,77.857,73.207,46.337,100.0,34.217,20.0,0.0,84.493,83.115,79.378,74.58,46.292,49.0,33.797,6.72,4.534,84.726,84.837,0.48,NORMAL
40,2026-06-01 10:00:00+00:00,10,0,0.5,-0.866025,0.0,1.0,False,False,MORNING,5.0,7.0,12.0,33.0,50.0,67.0,0.0,0.0,0.0,8.4,3.164,83.25,8.38,83.251,83.816,16.75,1.62,11.82,27.08,74.15,69.869,7.23,4.37,15.4,2.09,42.951,0.32,100.0,33.526,False,,0.0,65.226,0.0,0.0,0.0,0.0,0.0,2.0,0.32,0.08,10.0,0.0,84.577,83.082,73.149,68.957,47.055,76.175,33.831,22.0,0.0,84.931,83.942,73.818,69.591,47.892,100.0,33.972,5.04,5.57,85.579,84.619,0.48,NORMAL
