step,timestamp,hour_of_day,day_of_week,hour_sin,hour_cos,dow_sin,dow_cos,is_weekend,is_holiday,shift_block,arrivals_15m,arrivals_30m,arrivals_1h,arrivals_3h,arrivals_6h,arrivals_24h,current_queue,critical_queue,priority_mix_critical,admissions_rate_1h,discharge_rate_1h,occupied_beds,occupied_icu,bed_occupancy,icu_occupancy,available_beds,available_icu,available_doctors,available_nurses,doctor_utilisation,nurse_utilisation,ventilators_in_use,monitors_in_use,available_equipment,reserved_equipment,equipment_utilisation,ot_backlog,ot_utilisation,emergency_resource_pressure,surge_active,surge_kind,waiting_minutes_mean,pressure_index,queue_change_15m,queue_change_30m,queue_change_1h,rolling_queue_mean,rolling_queue_max,arrival_rate_trend,ot_backlog_change_1h,queue_backlog_pressure,target_arrivals_1h,target_queue_1h,target_icu_occupancy_1h,target_bed_occupancy_1h,target_doctor_utilisation_1h,target_nurse_utilisation_1h,target_equipment_utilisation_1h,target_ot_utilisation_1h,target_emergency_resource_pressure_1h,target_arrivals_2h,target_queue_2h,target_icu_occupancy_2h,target_bed_occupancy_2h,target_doctor_utilisation_2h,target_nurse_utilisation_2h,target_equipment_utilisation_2h,target_ot_utilisation_2h,target_emergency_resource_pressure_2h,target_admissions_6h,target_discharges_6h,target_icu_occupancy_6h,target_bed_occupancy_6h,target_ot_backlog_6h,pressure_label
10,2026-06-01 02:30:00+00:00,2,0,0.5,0.866025,0.0,1.0,False,False,NIGHT,1.0,2.0,4.0,18.0,18.0,18.0,0.0,0.0,0.0,1.68,2.872,59.99,5.84,81.067,72.997,14.01,2.16,4.18,12.52,100.0,100.0,5.83,3.42,12.74,1.67,42.075,7.05,100.0,29.199,False,,0.0,69.221,0.0,0.0,0.0,0.502,4.36,-3.0,-0.02,1.762,7.0,0.0,74.595,81.81,100.0,100.0,38.736,100.0,29.838,18.0,0.0,77.827,80.93,100.0,100.0,38.717,100.0,31.131,3.36,3.261,88.049,85.695,11.21,NORMAL
11,2026-06-01 02:45:00+00:00,2,0,0.5,0.866025,0.0,1.0,False,False,NIGHT,2.0,3.0,4.0,20.0,20.0,20.0,0.0,0.0,0.0,3.36,1.381,60.42,5.9,81.649,73.795,13.58,2.1,4.18,12.52,100.0,100.0,5.8,3.39,12.81,1.65,41.763,7.2,100.0,29.518,False,,0.0,69.48,0.0,0.0,0.0,0.46,4.36,-3.0,-0.03,1.8,6.0,0.0,74.332,81.119,100.0,100.0,38.478,100.0,29.733,16.0,0.0,76.985,80.17,100.0,100.0,37.655,100.0,30.794,6.72,4.17,90.164,86.328,11.68,NORMAL
12,2026-06-01 03:00:00+00:00,3,0,0.707107,0.707107,0.0,1.0,False,False,NIGHT,1.0,3.0,5.0,19.0,21.0,21.0,0.0,0.0,0.0,1.68,3.159,60.04,5.92,81.131,73.966,13.96,2.08,4.18,12.52,100.0,100.0,5.47,3.36,13.17,1.59,40.137,7.19,100.0,29.586,False,,0.0,69.254,0.0,0.0,0.0,0.425,4.36,0.0,0.13,1.798,6.0,0.0,73.731,80.546,100.0,100.0,38.763,100.0,29.492,17.0,0.0,77.878,80.204,100.0,100.0,36.177,100.0,31.151,5.04,4.324,90.297,86.556,11.99,NORMAL
13,2026-06-01 03:15:00+00:00,3,0,0.707107,0.707107,0.0,1.0,False,False,NIGHT,0.0,1.0,4.0,17.0,21.0,21.0,0.0,0.0,0.0,0.0,0.866,59.91,5.83,80.962,72.818,14.09,2.17,3.94,12.0,100.0,100.0,5.34,3.33,13.33,1.56,39.397,7.03,100.0,29.127,False,,0.0,68.921,0.0,0.0,0.0,0.394,4.36,0.0,-0.02,1.758,6.0,0.0,76.089,80.81,100.0,100.0,38.148,100.0,30.435,20.0,0.0,80.047,81.238,100.0,100.0,38.222,100.0,32.019,6.495,4.36,92.267,87.064,12.79,NORMAL
14,2026-06-01 03:30:00+00:00,3,0,0.707107,0.707107,0.0,1.0,False,False,NIGHT,3.0,3.0,6.0,17.0,24.0,24.0,0.0,0.0,0.0,5.04,1.961,60.54,5.97,81.81,74.595,13.46,2.03,4.04,12.2,100.0,100.0,5.2,3.32,13.48,1.53,38.736,7.34,100.0,29.838,False,,0.0,69.403,0.0,0.0,0.0,0.368,4.36,2.0,0.29,1.835,6.0,0.0,77.827,80.93,100.0,100.0,38.717,100.0,31.131,20.0,0.19,83.701,82.594,100.0,100.0,39.704,100.0,34.596,6.33,6.786,93.166,86.813,13.42,NORMAL
15,2026-06-01 03:45:00+00:00,3,0,0.707107,0.707107,0.0,1.0,False,False,NIGHT,0.0,3.0,4.0,15.0,24.0,24.0,0.0,0.0,0.0,0.0,2.132,60.03,5.95,81.119,74.332,13.97,2.05,4.18,12.52,100.0,100.0,5.15,3.31,13.53,1.52,38.478,7.17,100.0,29.733,False,,0.0,69.176,0.0,0.0,0.0,0.345,4.36,0.0,-0.03,1.792,9.0,0.0,76.985,80.17,100.0,100.0,37.655,100.0,30.794,18.0,0.0,83.818,83.029,100.0,100.0,38.848,100.0,33.527,6.387,5.825,93.188,87.0,13.73,NORMAL
16,2026-06-01 04:00:00+00:00,4,0,0.866025,0.5,0.0,1.0,False,False,NIGHT,1.0,1.0,4.0,14.0,25.0,25.0,0.0,0.0,0.0,1.68,3.568,59.6,5.9,80.546,73.731,14.4,2.1,4.18,12.52,100.0,100.0,5.23,3.3,13.47,1.54,38.763,7.17,100.0,29.492,False,,0.0,68.955,0.0,0.0,0.0,0.072,1.16,-1.0,-0.02,1.792,11.0,0.0,77.878,80.204,100.0,100.0,36.177,100.0,31.151,21.0,0.0,83.07,82.179,80.217,72.452,41.603,100.0,33.228,6.335,4.107,92.648,87.811,14.05,NORMAL
17,2026-06-01 04:15:00+00:00,4,0,0.866025,0.5,0.0,1.0,False,False,NIGHT,3.0,4.0,7.0,15.0,28.0,28.0,0.0,0.0,0.0,5.04,3.503,59.8,6.09,80.81,76.089,14.2,1.91,4.18,12.52,100.0,100.0,5.09,3.31,13.61,1.51,38.148,7.48,100.0,30.435,False,,0.0,69.429,0.0,0.0,0.0,0.0,0.0,3.0,0.45,1.87,11.0,0.0,80.047,81.238,100.0,100.0,38.222,100.0,32.019,23.0,0.0,85.503,82.85,80.872,73.044,44.689,100.0,34.201,3.013,4.741,90.49,87.461,13.88,NORMAL
18,2026-06-01 04:30:00+00:00,4,0,0.866025,0.5,0.0,1.0,False,False,NIGHT,2.0,5.0,6.0,16.0,30.0,30.0,0.0,0.0,0.0,3.36,2.449,59.89,6.23,80.93,77.827,14.11,1.77,4.18,12.52,100.0,100.0,5.19,3.33,13.48,1.53,38.717,7.63,100.0,31.131,False,,0.0,69.855,0.0,0.0,0.0,0.0,0.0,0.0,0.29,1.908,12.0,0.19,83.701,82.594,100.0,100.0,39.704,100.0,34.596,21.0,0.0,83.896,81.701,88.627,79.344,46.016,100.0,33.558,6.245,4.954,91.331,87.806,14.51,NORMAL
19,2026-06-01 04:45:00+00:00,4,0,0.866025,0.5,0.0,1.0,False,False,NIGHT,0.0,2.0,6.0,14.0,30.0,30.0,0.0,0.0,0.0,0.0,2.52,59.33,6.16,80.17,76.985,14.67,1.84,4.18,12.52,100.0,100.0,4.94,3.34,13.72,1.49,37.655,7.47,100.0,30.794,False,,0.0,69.423,0.0,0.0,0.0,0.0,0.0,2.0,0.3,1.868,7.0,0.0,83.818,83.029,100.0,100.0,38.848,100.0,33.527,23.0,0.0,81.99,81.831,79.877,72.145,44.02,100.0,32.796,6.14,5.424,91.535,88.026,14.83,NORMAL
20,2026-06-01 05:00:00+00:00,5,0,0.965926,0.258819,0.0,1.0,False,False,NIGHT,1.0,1.0,6.0,15.0,31.0,31.0,0.0,0.0,0.0,1.68,1.293,59.35,6.23,80.204,77.878,14.65,1.77,4.18,12.52,100.0,100.0,4.6,3.36,14.04,1.43,36.177,7.46,100.0,31.151,False,,0.0,69.476,0.0,0.0,0.0,0.0,0.0,2.0,0.29,1.865,6.0,0.0,83.07,82.179,80.217,72.452,41.603,100.0,33.228,26.0,0.0,83.119,83.708,81.71,73.801,42.791,100.0,33.248,6.077,4.773,91.813,88.436,15.78,NORMAL
21,2026-06-01 05:15:00+00:00,5,0,0.965926,0.258819,0.0,1.0,False,False,NIGHT,3.0,4.0,6.0,17.0,34.0,34.0,0.0,0.0,0.0,5.04,1.283,60.12,6.4,81.238,80.047,13.88,1.6,3.79,11.65,100.0,100.0,5.02,3.39,13.59,1.51,38.222,7.77,100.0,32.019,False,,0.0,70.322,0.0,0.0,0.0,0.0,0.0,-1.0,0.29,1.942,9.0,0.0,85.503,82.85,80.872,73.044,44.689,100.0,34.201,25.0,0.0,84.101,84.323,96.096,85.651,43.533,100.0,33.64,5.961,6.184,92.49,88.287,16.41,MODERATE
22,2026-06-01 05:30:00+00:00,5,0,0.965926,0.258819,0.0,1.0,False,False,NIGHT,5.0,8.0,9.0,21.0,39.0,39.0,0.19,0.0,0.0,8.088,2.907,61.12,6.7,82.594,83.701,12.88,1.3,3.65,11.35,100.0,100.0,5.28,3.46,13.27,1.57,39.704,8.41,100.0,34.596,False,,0.4,71.606,0.19,0.19,0.19,0.012,0.19,3.0,0.78,2.15,8.0,0.0,83.896,81.701,88.627,79.344,46.016,100.0,33.558,28.0,0.0,84.481,84.786,96.932,86.372,41.795,100.0,33.792,5.992,4.774,93.074,88.636,17.05,MODERATE
23,2026-06-01 05:45:00+00:00,5,0,0.965926,0.258819,0.0,1.0,False,False,NIGHT,2.0,7.0,11.0,21.0,41.0,41.0,0.0,0.02,0.0167,3.672,2.345,61.44,6.71,83.029,83.818,12.56,1.29,4.18,12.52,100.0,100.0,5.04,3.5,13.45,1.54,38.848,8.56,100.0,33.527,False,,0.0,71.526,-0.19,0.0,0.0,0.012,0.19,5.0,1.09,2.14,11.0,0.0,81.99,81.831,79.877,72.145,44.02,100.0,32.796,30.0,0.8,86.833,85.465,83.899,75.778,43.649,100.0,39.528,5.889,4.933,92.804,88.988,17.36,MODERATE
24,2026-06-01 06:00:00+00:00,6,0,1.0,0.0,0.0,1.0,False,False,MORNING,1.0,3.0,11.0,21.0,40.0,42.0,0.0,0.0,0.0,1.68,4.438,60.81,6.65,82.179,83.07,13.19,1.35,7.98,19.08,80.217,72.452,5.62,3.53,12.85,1.65,41.603,8.55,100.0,33.228,False,,0.0,65.758,0.0,-0.19,0.0,0.012,0.19,5.0,1.09,2.138,15.0,0.0,83.119,83.708,81.71,73.801,42.791,100.0,33.248,28.0,0.0,88.712,86.01,83.956,75.83,44.848,100.0,35.485,5.797,5.741,92.561,89.033,17.51,NORMAL
25,2026-06-01 06:15:00+00:00,6,0,1.0,0.0,0.0,1.0,False,False,MORNING,4.0,5.0,12.0,25.0,42.0,46.0,0.0,0.0,0.0,6.72,3.953,61.31,6.84,82.85,85.503,12.69,1.16,7.98,19.08,80.872,73.044,6.25,3.58,12.17,1.77,44.689,9.03,100.0,34.201,False,,0.0,66.82,0.0,0.0,0.0,0.012,0.19,6.0,1.26,2.258,14.0,0.0,84.101,84.323,96.096,85.651,43.533,100.0,33.64,28.0,0.0,88.722,85.589,83.546,75.459,46.029,100.0,35.489,5.787,6.729,92.038,88.772,17.83,NORMAL
26,2026-06-01 06:30:00+00:00,6,0,1.0,0.0,0.0,1.0,False,False,MORNING,0.0,4.0,7.0,22.0,39.0,46.0,0.0,0.0,0.0,0.0,3.916,60.46,6.71,81.701,83.896,13.54,1.29,7.18,17.32,88.627,79.344,6.52,3.6,11.88,1.82,46.016,8.86,100.0,33.558,False,,0.0,68.051,0.0,0.0,-0.19,0.012,0.19,-2.0,0.45,2.215,13.0,0.0,84.481,84.786,96.932,86.372,41.795,100.0,33.792,26.0,0.0,88.049,85.695,98.791,87.96,46.19,100.0,35.219,5.866,5.547,92.2,88.862,18.14,NORMAL
27,2026-06-01 06:45:00+00:00,6,0,1.0,0.0,0.0,1.0,False,False,MORNING,1.0,1.0,6.0,23.0,38.0,47.0,0.0,0.0,0.0,1.68,1.906,60.55,6.56,81.831,81.99,13.45,1.44,7.98,19.08,79.877,72.145,6.08,3.6,12.32,1.74,44.02,8.85,100.0,32.796,False,,0.0,65.605,0.0,0.0,0.0,0.012,0.19,-5.0,0.29,2.212,12.0,0.8,86.833,85.465,83.899,75.778,43.649,100.0,39.528,29.0,0.0,90.164,86.328,89.877,80.749,47.929,100.0,36.066,5.839,4.364,93.895,89.177,18.93,NORMAL
28,2026-06-01 07:00:00+00:00,7,0,0.965926,-0.258819,0.0,1.0,False,False,MORNING,4.0,5.0,9.0,26.0,40.0,51.0,0.0,0.0,0.0,6.72,0.802,61.94,6.65,83.708,83.119,12.06,1.35,7.98,19.08,81.71,73.801,5.8,3.61,12.59,1.69,42.791,9.33,100.0,33.248,False,,0.0,66.552,0.0,0.0,0.0,0.012,0.19,-2.0,0.78,2.332,11.0,0.0,88.712,86.01,83.956,75.83,44.848,100.0,35.485,28.0,0.0,90.297,86.556,84.489,76.311,48.263,100.0,36.119,5.73,6.14,93.092,89.126,19.25,NORMAL
29,2026-06-01 07:15:00+00:00,7,0,0.965926,-0.258819,0.0,1.0,False,False,MORNING,3.0,7.0,8.0,26.0,41.0,54.0,0.0,0.0,0.0,5.04,2.906,62.4,6.73,84.323,84.101,11.6,1.27,6.84,16.56,96.096,85.651,5.95,3.63,12.42,1.72,43.533,9.64,100.0,33.64,False,,0.0,70.099,0.0,0.0,0.0,0.012,0.19,-4.0,0.61,2.41,11.0,0.0,88.722,85.589,83.546,75.459,46.029,100.0,35.489,32.0,2.13,92.267,87.064,87.922,79.29,49.763,100.0,49.709,5.755,6.342,93.132,88.923,19.4,MODERATE
30,2026-06-01 07:30:00+00:00,7,0,0.965926,-0.258819,0.0,1.0,False,False,MORNING,3.0,6.0,11.0,27.0,43.0,57.0,0.0,0.0,0.0,5.04,3.547,62.74,6.76,84.786,84.481,11.26,1.24,6.81,16.51,96.932,86.372,5.55,3.65,12.81,1.66,41.795,9.95,100.0,33.792,False,,0.0,70.307,0.0,0.0,0.0,0.012,0.19,4.0,1.09,2.488,15.0,0.0,88.049,85.695,98.791,87.96,46.19,100.0,35.219,31.0,3.37,93.166,86.813,100.0,96.954,52.959,100.0,57.462,5.81,6.067,92.928,88.858,19.55,MODERATE
31,2026-06-01 07:45:00+00:00,7,0,0.965926,-0.258819,0.0,1.0,False,False,MORNING,5.0,8.0,15.0,32.0,46.0,62.0,0.8,0.0,0.0,7.058,4.295,63.24,6.95,85.465,86.833,10.76,1.05,7.98,19.08,83.899,75.778,5.89,3.71,12.4,1.73,43.649,10.59,100.0,39.528,False,,1.8,68.771,0.8,0.8,0.8,0.062,0.8,9.0,1.74,2.848,18.0,0.0,90.164,86.328,89.877,80.749,47.929,100.0,36.066,31.0,2.56,93.188,87.0,86.445,78.078,51.348,100.0,52.661,5.83,6.739,92.433,88.605,19.55,NORMAL
32,2026-06-01 08:00:00+00:00,8,0,0.866025,-0.5,0.0,1.0,False,False,MORNING,3.0,8.0,14.0,34.0,49.0,65.0,0.0,0.07,0.0719,6.382,4.17,63.65,7.1,86.01,88.712,10.35,0.9,7.98,19.08,83.956,75.83,6.12,3.75,12.13,1.78,44.848,10.9,100.0,35.485,False,,0.0,68.875,-0.8,0.0,0.0,0.062,0.8,5.0,1.57,2.725,17.0,0.0,90.297,86.556,84.489,76.311,48.263,100.0,36.119,31.0,1.79,92.648,87.811,86.779,78.38,51.955,100.0,47.82,4.641,5.175,91.057,88.573,19.7,NORMAL
33,2026-06-01 08:15:00+00:00,8,0,0.866025,-0.5,0.0,1.0,False,False,MORNING,2.0,5.0,13.0,33.0,50.0,67.0,0.0,0.0,0.0,3.36,4.601,63.34,7.1,85.589,88.722,10.66,0.9,7.98,19.08,83.546,75.459,6.35,3.78,11.87,1.82,46.029,11.05,100.0,35.489,False,,0.0,68.797,0.0,-0.8,0.0,0.062,0.8,5.0,1.41,2.762,17.0,2.13,92.267,87.064,87.922,79.29,49.763,100.0,49.709,30.0,0.0,90.49,87.461,85.525,77.236,52.448,100.0,36.196,5.933,5.693,91.597,88.596,20.65,NORMAL
34,2026-06-01 08:30:00+00:00,8,0,0.866025,-0.5,0.0,1.0,False,False,MORNING,2.0,4.0,12.0,30.0,51.0,69.0,0.0,0.0,0.0,3.36,3.261,63.41,7.04,85.695,88.049,10.59,0.96,6.76,16.39,98.791,87.96,6.36,3.8,11.84,1.83,46.19,11.21,100.0,35.219,False,,0.0,72.03,0.0,0.0,0.0,0.062,0.8,1.0,1.26,2.802,11.0,3.37,93.166,86.813,100.0,96.954,52.959,100.0,57.462,33.0,1.28,91.331,87.806,86.471,78.101,50.757,100.0,44.228,5.92,5.468,91.215,88.79,21.13,MODERATE
35,2026-06-01 08:45:00+00:00,8,0,0.866025,-0.5,0.0,1.0,False,False,MORNING,4.0,6.0,11.0,32.0,53.0,73.0,0.0,0.0,0.0,6.72,4.17,63.88,7.21,86.328,90.164,10.12,0.79,7.48,17.98,89.877,80.749,6.71,3.83,11.46,1.9,47.929,11.68,100.0,36.066,False,,0.0,70.814,0.0,0.0,-0.8,0.062,0.8,-4.0,1.09,2.92,11.0,2.56,93.188,87.0,86.445,78.078,51.348,100.0,52.661,31.0,0.63,91.535,88.026,100.0,100.0,49.604,100.0,40.382,5.872,5.547,91.472,88.872,21.6,MODERATE
36,2026-06-01 09:00:00+00:00,9,0,0.707107,-0.707107,0.0,1.0,False,False,MORNING,3.0,7.0,11.0,34.0,55.0,76.0,0.0,0.0,0.0,5.04,4.324,64.05,7.22,86.556,90.297,9.95,0.78,7.98,19.08,84.489,76.311,6.76,3.86,11.38,1.91,48.263,11.99,100.0,36.119,False,,0.0,69.741,0.0,0.0,0.0,0.062,0.8,-3.0,1.09,2.998,11.0,1.79,92.648,87.811,86.779,78.38,51.955,100.0,47.82,34.0,4.01,91.813,88.436,100.0,98.813,49.367,100.0,60.791,5.846,6.03,92.877,88.658,21.91,NORMAL
37,2026-06-01 09:15:00+00:00,9,0,0.707107,-0.707107,0.0,1.0,False,False,MORNING,6.0,9.0,15.0,36.0,61.0,82.0,2.13,0.0,0.0,6.495,4.36,64.43,7.38,87.064,92.267,9.57,0.62,7.83,18.74,87.922,79.29,6.97,3.98,11.05,1.97,49.763,12.79,100.0,49.709,False,,5.2,72.515,2.13,2.13,2.13,0.195,2.13,2.0,1.74,3.73,15.0,0.0,90.49,87.461,85.525,77.236,52.448,100.0,36.196,30.0,5.46,92.49,88.287,89.422,80.767,49.968,100.0,69.772,5.886,5.787,92.752,88.705,22.39,MODERATE
38,2026-06-01 09:30:00+00:00,9,0,0.707107,-0.707107,0.0,1.0,False,False,MORNING,5.0,11.0,18.0,41.0,63.0,87.0,3.37,0.19,0.0571,6.33,6.786,64.24,7.45,86.813,93.166,9.76,0.55,6.32,15.41,100.0,96.954,7.53,4.12,10.35,2.1,52.959,13.42,100.0,57.462,False,,8.5,77.29,1.2400000000000002,3.37,3.37,0.394,3.37,6.0,2.21,4.198,20.0,1.28,91.331,87.806,86.471,78.101,50.757,100.0,44.228,27.0,6.9,93.074,88.636,90.613,81.842,50.299,100.0,78.605,5.875,5.585,93.076,88.768,22.54,MODERATE
39,2026-06-01 09:45:00+00:00,9,0,0.707107,-0.707107,0.0,1.0,False,False,MORNING,3.0,8.0,17.0,43.0,66.0,90.0,2.56,0.3,0.1181,6.387,5.825,64.38,7.46,87.0,93.188,9.62,0.54,7.98,19.08,86.445,78.078,7.09,4.21,10.7,2.03,51.348,13.73,100.0,52.661,False,,6.4,72.78,-0.81,0.43000000000000016,2.56,0.554,3.37,6.0,2.05,4.072,20.0,0.63,91.535,88.026,100.0,100.0,49.604,100.0,40.382,24.0,6.39,92.804,88.988,100.0,91.455,51.236,100.0,75.464,5.853,6.174,92.512,88.721,22.69,MODERATE
